OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 17   2     3.15371E-06      1.21503E-06      4.13527E-08      3.84134E-08
 17   3     8.14259E-08     -1.38125E-07     -2.29066E-07     -2.70376E-08
 17   4    -2.29265E-06     -2.14872E-06     -7.56933E-08     -7.01778E-08
 17   5    -9.14980E-07     -8.26931E-07      2.14240E-07      2.37938E-08
 17   6     8.05164E-07      2.01884E-06      1.52454E-07      9.09821E-08
 17   7     7.95316E-07      2.12067E-06     -1.40447E-07     -8.95659E-09
 17   8     3.11127E-07     -2.86441E-07     -2.38909E-07     -1.18373E-07
 17   9     2.32633E-07     -1.89603E-06     -6.58807E-08     -5.24969E-08
 17  10     8.08597E-08     -1.38509E-06      1.31396E-07      1.09759E-07
 17  11    -3.70270E-07     -4.33923E-08      1.90392E-07      1.75388E-07
 17  12    -7.06173E-07      7.51346E-07      1.54411E-07      1.03936E-07
 17  13    -6.65098E-07      7.98409E-07      1.09544E-07      2.40019E-09
 17  14    -4.09464E-07      5.20155E-07      7.81268E-08     -4.28348E-08
 17  15    -1.79876E-07      2.51650E-07      4.95941E-08     -3.52445E-08
 17  16    -5.80431E-08      9.18968E-08      2.35173E-08     -1.48138E-08
 17  17    -1.28911E-08      2.23404E-08      6.91279E-09     -3.24319E-09
 18   0    -1.16691E-06      0.00000E+00     -7.36237E-08      0.00000E+00
 18   1    -1.15074E-06     -1.96999E-07      7.11285E-08     -2.32163E-09
 18   2     1.38656E-06      5.91485E-07      1.06127E-07      2.39831E-08
 18   3     1.21130E-06      7.03783E-07     -6.20217E-08      9.51324E-09
 18   4    -6.82115E-07     -7.69240E-07     -1.14255E-07     -4.06412E-08
 18   5    -1.01298E-06     -1.31268E-06      3.76516E-08     -2.09927E-08
 18   6    -7.52703E-08      2.02121E-07      1.27107E-07      4.84753E-08
 18   7     3.49603E-07      1.46983E-06      1.93560E-08      3.87680E-08
 18   8     2.18016E-07      8.20522E-07     -1.10930E-07     -4.81603E-08
 18   9     2.27168E-07     -5.78022E-07     -9.92002E-08     -7.69041E-08
 18  10     2.92286E-07     -1.06399E-06      4.15295E-09      1.84169E-09
 18  11     6.98845E-08     -5.48990E-07      7.60953E-08      9.20952E-08
 18  12    -3.02491E-07      1.09699E-07      8.47264E-08      1.03938E-07
 18  13    -4.89611E-07      3.91820E-07      6.87923E-08      5.26695E-08
 18  14    -4.19216E-07      3.51719E-07      5.49552E-08      2.67566E-09
 18  15    -2.45556E-07      2.11734E-07      4.17077E-08     -1.49387E-08
 18  16    -1.06380E-07      9.76508E-08      2.56073E-08     -1.09347E-08
 18  17    -3.45953E-08      3.43034E-08      1.12618E-08     -3.83736E-09
 18  18    -7.70989E-09      7.98748E-09      3.04347E-09     -6.05574E-10
 19   0    -1.11727E-07      0.00000E+00     -4.68108E-08      0.00000E+00
 19   1    -1.11439E-06     -2.15577E-07     -1.55257E-08     -5.68788E-09
 19   2     3.85573E-08      4.81387E-08      6.51479E-08      7.72261E-09
 19   3     9.22650E-07      6.04093E-07      2.01914E-08      1.67420E-08
 19   4     2.13058E-07      1.26623E-07     -6.19204E-08     -1.13981E-08
 19   5    -5.12168E-07     -7.81619E-07     -3.22619E-08     -2.67991E-08
 19   6    -3.15771E-07     -5.45631E-07      5.22340E-08      9.61892E-09
 19   7     3.88020E-08      4.95153E-07      5.29276E-08      3.72859E-08
 19   8     6.33896E-08      8.30615E-07     -2.14103E-08      1.66866E-09
 19   9     8.01523E-08      1.88233E-07     -6.19237E-08     -4.72618E-08
 19  10     2.23139E-07     -4.70586E-07     -3.20803E-08     -3.66605E-08
 19  11     2.30334E-07     -5.20082E-07      1.52536E-08      2.20772E-08
 19  12     7.54235E-09     -1.85858E-07      3.59863E-08      6.32217E-08
 19  13    -2.35568E-07      9.58770E-08      3.51202E-08      5.66331E-08
 19  14    -3.14538E-07      1.77105E-07      3.11321E-08      2.60341E-08
 19  15    -2.45313E-07      1.38118E-07      2.77876E-08      3.17474E-09
 19  16    -1.36436E-07      7.70486E-08      2.13053E-08     -3.60626E-09
 19  17    -5.75812E-08      3.38247E-08      1.23760E-08     -2.31041E-09
 19  18    -1.84546E-08      1.13886E-08      5.04287E-09     -4.73062E-10
 19  19    -4.03380E-09      2.52275E-09      1.25827E-09      5.77157E-11
 20   0     2.95948E-07      0.00000E+00     -1.27435E-08      0.00000E+00
 20   1    -4.82641E-07     -1.00870E-07     -3.16719E-08     -3.87355E-09
 20   2    -4.23773E-07     -1.62186E-07      1.68285E-08     -1.25158E-09
 20   3     3.23208E-07      2.36229E-07      3.23253E-08      1.07622E-08
 20   4     3.89430E-07      3.62785E-07     -1.27733E-08      3.84331E-09
 20   5    -7.94126E-08     -1.80246E-07     -3.40987E-08     -1.56047E-08
 20   6    -2.27272E-07     -5.19115E-07      3.53328E-09     -8.65250E-09
 20   7    -7.15631E-08     -9.94801E-08      3.43766E-08      1.80563E-08
 20   8    -1.70554E-08      4.26210E-07      1.33797E-08      1.80702E-08
 20   9    -2.68995E-08      3.79497E-07     -2.24172E-08     -1.37069E-08
