OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 15   8     0.00000E+00      0.00000E+00      2.12410E-08      9.66739E-08
 15   9     2.64308E-06     -6.56104E-07      0.00000E+00      0.00000E+00
 15  10     0.00000E+00      0.00000E+00      2.57923E-08      9.30673E-08
 15  11     7.41426E-07     -2.27229E-07      0.00000E+00      0.00000E+00
 15  12     0.00000E+00      0.00000E+00      7.37433E-09      2.19276E-08
 15  13     7.04075E-08     -2.58171E-08      0.00000E+00      0.00000E+00
 15  14     0.00000E+00      0.00000E+00      6.69386E-10      1.68329E-09
 15  15     1.80333E-09     -7.74212E-10      0.00000E+00      0.00000E+00
 16   0    -9.22843E-07      0.00000E+00      0.00000E+00      0.00000E+00
 16   1     0.00000E+00      0.00000E+00     -2.92600E-10     -1.08203E-08
 16   2     8.38115E-07     -4.53614E-08      0.00000E+00      0.00000E+00
 16   3     0.00000E+00      0.00000E+00      2.51360E-09      3.09238E-08
 16   4     6.01333E-07     -6.52832E-08      0.00000E+00      0.00000E+00
 16   5     0.00000E+00      0.00000E+00     -4.19656E-09     -3.08559E-08
 16   6    -2.26575E-06      3.70787E-07      0.00000E+00      0.00000E+00
 16   7     0.00000E+00      0.00000E+00     -5.02380E-09     -2.62287E-08
 16   8     1.21160E-06     -2.66211E-07      0.00000E+00      0.00000E+00
 16   9     0.00000E+00      0.00000E+00      1.52746E-08      6.15330E-08
 16  10     1.27947E-06     -3.54589E-07      0.00000E+00      0.00000E+00
 16  11     0.00000E+00      0.00000E+00      1.23683E-08      4.03566E-08
 16  12     2.97425E-07     -1.00025E-07      0.00000E+00      0.00000E+00
 16  13     0.00000E+00      0.00000E+00      2.95387E-09      8.05572E-09
 16  14     2.53822E-08     -1.00936E-08      0.00000E+00      0.00000E+00
 16  15     0.00000E+00      0.00000E+00      2.38170E-10      5.54755E-10
 16  16     6.05462E-10     -2.79558E-10      0.00000E+00      0.00000E+00
 17   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 17   1    -1.60885E-06      4.35060E-08      0.00000E+00      0.00000E+00
 17   2     0.00000E+00      0.00000E+00     -3.60521E-10     -6.66113E-09
 17   3     1.38633E-06     -1.12686E-07      0.00000E+00      0.00000E+00
 17   4     0.00000E+00      0.00000E+00      2.05966E-09      1.89718E-08
 17   5    -5.71047E-07      7.76653E-08      0.00000E+00      0.00000E+00
 17   6     0.00000E+00      0.00000E+00     -4.55078E-09     -2.78082E-08
 17   7    -8.39840E-07      1.60861E-07      0.00000E+00      0.00000E+00
 17   8     0.00000E+00      0.00000E+00     -4.70746E-11     -2.14250E-10
 17   9     8.81442E-07     -2.18804E-07      0.00000E+00      0.00000E+00
 17  10     0.00000E+00      0.00000E+00      9.48994E-09      3.42428E-08
 17  11     5.89905E-07     -1.80791E-07      0.00000E+00      0.00000E+00
 17  12     0.00000E+00      0.00000E+00      5.68638E-09      1.69085E-08
 17  13     1.17043E-07     -4.29175E-08      0.00000E+00      0.00000E+00
 17  14     0.00000E+00      0.00000E+00      1.16136E-09      2.92044E-09
 17  15     9.07014E-09     -3.89403E-09      0.00000E+00      0.00000E+00
 17  16     0.00000E+00      0.00000E+00      8.41119E-11      1.82168E-10
 17  17     2.02457E-10     -1.00206E-10      0.00000E+00      0.00000E+00
 18   0     4.69072E-07      0.00000E+00      0.00000E+00      0.00000E+00
 18   1     0.00000E+00      0.00000E+00     -2.84296E-11     -1.05132E-09
 18   2    -7.44760E-07      4.03087E-08      0.00000E+00      0.00000E+00
 18   3     0.00000E+00      0.00000E+00      6.79672E-11      8.36172E-10
 18   4     8.74622E-07     -9.49526E-08      0.00000E+00      0.00000E+00
 18   5     0.00000E+00      0.00000E+00      8.33569E-10      6.12895E-09
 18   6    -6.73136E-07      1.10158E-07      0.00000E+00      0.00000E+00
 18   7     0.00000E+00      0.00000E+00     -3.22793E-09     -1.68527E-08
 18   8    -1.76722E-07      3.88289E-08      0.00000E+00      0.00000E+00
 18   9     0.00000E+00      0.00000E+00      1.71143E-09      6.89440E-09
 18  10     5.33211E-07     -1.47772E-07      0.00000E+00      0.00000E+00
 18  11     0.00000E+00      0.00000E+00      5.35977E-09      1.74884E-08
 18  12     2.61885E-07     -8.80731E-08      0.00000E+00      0.00000E+00
 18  13     0.00000E+00      0.00000E+00      2.52660E-09      6.89046E-09
 18  14     4.53131E-08     -1.80195E-08      0.00000E+00      0.00000E+00
 18  15     0.00000E+00      0.00000E+00      4.49425E-10      1.04682E-09
 18  16     3.21592E-09     -1.48487E-09      0.00000E+00      0.00000E+00
 18  17     0.00000E+00      0.00000E+00      2.95122E-11      5.96269E-11
 18  18     6.74475E-11     -3.56845E-11      0.00000E+00      0.00000E+00
 19   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 19   1    -5.89196E-08      1.59329E-09      0.00000E+00      0.00000E+00
 19   2     0.00000E+00      0.00000E+00     -1.41213E-10     -2.60910E-09
 19   3    -8.81198E-08      7.16271E-09      0.00000E+00      0.00000E+00
 19   4     0.00000E+00      0.00000E+00      4.26975E-10      3.93292E-09
 19   5     3.36956E-07     -4.58277E-08      0.00000E+00      0.00000E+00
 19   6     0.00000E+00      0.00000E+00     -1.25762E-10     -7.68490E-10
 19   7    -4.50372E-07      8.62634E-08      0.00000E+00      0.00000E+00
 19   8     0.00000E+00      0.00000E+00     -1.72195E-09     -7.83708E-09
 19   9     5.49192E-08     -1.36328E-08      0.00000E+00      0.00000E+00
 19  10     0.00000E+00      0.00000E+00      1.84035E-09      6.64059E-09
 19  11     2.90445E-07     -8.90141E-08      0.00000E+00      0.00000E+00
 19  12     0.00000E+00      0.00000E+00      2.82576E-09      8.40239E-09
 19  13     1.12780E-07     -4.13540E-08      0.00000E+00      0.00000E+00
 19  14     0.00000E+00      0.00000E+00      1.09134E-09      2.74437E-09
 19  15     1.72973E-08     -7.42614E-09      0.00000E+00      0.00000E+00
 19  16     0.00000E+00      0.00000E+00      1.71563E-10      3.71569E-10
 19  17     1.13228E-09     -5.60418E-10      0.00000E+00      0.00000E+00
 19  18     0.00000E+00      0.00000E+00      1.02957E-11      1.94600E-11
 19  19     2.23929E-11     -1.26337E-11      0.00000E+00      0.00000E+00
 20   0     1.85153E-07      0.00000E+00      0.00000E+00      0.00000E+00
 20   1     0.00000E+00      0.00000E+00      1.45691E-11      5.38764E-10
 20   2    -2.38782E-07      1.29236E-08      0.00000E+00      0.00000E+00
 20   3     0.00000E+00      0.00000E+00     -1.53533E-10     -1.88885E-09
 20   4     1.46965E-07     -1.59551E-08      0.00000E+00      0.00000E+00
 20   5     0.00000E+00      0.00000E+00      4.57722E-10      3.36547E-09
 20   6     4.35789E-08     -7.13163E-09      0.00000E+00      0.00000E+00
 20   7     0.00000E+00      0.00000E+00     -5.18888E-10     -2.70906E-09
 20   8    -2.30119E-07      5.05612E-08      0.00000E+00      0.00000E+00
 20   9     0.00000E+00      0.00000E+00     -6.66688E-10     -2.68572E-09
 20  10     9.80973E-08     -2.71863E-08      0.00000E+00      0.00000E+00
 20  11     0.00000E+00      0.00000E+00      1.40293E-09      4.57764E-09
 20  12     1.47466E-07     -4.95934E-08      0.00000E+00      0.00000E+00
 20  13     0.00000E+00      0.00000E+00      1.41323E-09      3.85411E-09
 20  14     4.73617E-08     -1.88341E-08      0.00000E+00      0.00000E+00
 20  15     0.00000E+00      0.00000E+00      4.60304E-10      1.07216E-09
 20  16     6.52189E-09     -3.01132E-09      0.00000E+00      0.00000E+00
 20  17     0.00000E+00      0.00000E+00      6.47201E-11      1.30762E-10
 20  18     3.96138E-10     -2.09585E-10      0.00000E+00      0.00000E+00
 20  19     0.00000E+00      0.00000E+00      3.57353E-12      6.33397E-12
 20  20     7.41084E-12     -4.44936E-12      0.00000E+00      0.00000E+00
 21   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 21   1     1.50790E-07     -4.07764E-09      0.00000E+00      0.00000E+00
 21   2     0.00000E+00      0.00000E+00      6.97552E-13      1.28883E-11
 21   3    -1.60447E-07      1.30417E-08      0.00000E+00      0.00000E+00
 21   4     0.00000E+00      0.00000E+00     -5.87284E-11     -5.40956E-10
 21   5     1.46846E-07     -1.99718E-08      0.00000E+00      0.00000E+00
 21   6     0.00000E+00      0.00000E+00      2.86950E-10      1.75345E-09
 21   7    -5.62991E-08      1.07834E-08      0.00000E+00      0.00000E+00
 21   8     0.00000E+00      0.00000E+00     -5.13945E-10     -2.33911E-09
 21   9    -9.27138E-08      2.30148E-08      0.00000E+00      0.00000E+00
 21  10     0.00000E+00      0.00000E+00     -1.11580E-10     -4.02619E-10
 21  11     7.95672E-08     -2.43854E-08      0.00000E+00      0.00000E+00
 21  12     0.00000E+00      0.00000E+00      9.10505E-10      2.70739E-09
 21  13     7.11059E-08     -2.60731E-08      0.00000E+00      0.00000E+00
 21  14     0.00000E+00      0.00000E+00      6.77672E-10      1.70413E-09
 21  15     1.94715E-08     -8.35958E-09      0.00000E+00      0.00000E+00
 21  16     0.00000E+00      0.00000E+00      1.90237E-10      4.12013E-10
 21  17     2.43234E-09     -1.20388E-09      0.00000E+00      0.00000E+00
 21  18     0.00000E+00      0.00000E+00      2.41618E-11      4.56685E-11
 21  19     1.37792E-10     -7.77401E-11      0.00000E+00      0.00000E+00
 21  20     0.00000E+00      0.00000E+00      1.23469E-12      2.05650E-12
 21  21     2.44524E-12     -1.55953E-12      0.00000E+00      0.00000E+00
 22   0    -1.12030E-08      0.00000E+00      0.00000E+00      0.00000E+00
 22   1     0.00000E+00      0.00000E+00      4.24272E-12      1.56895E-10
 22   2     2.67393E-08     -1.44721E-09      0.00000E+00      0.00000E+00
 22   3     0.00000E+00      0.00000E+00     -3.11949E-11     -3.83777E-10
 22   4    -5.56960E-08      6.04659E-09      0.00000E+00      0.00000E+00
 22   5     0.00000E+00      0.00000E+00      3.48564E-11      2.56287E-10
 22   6     8.31610E-08     -1.36092E-08      0.00000E+00      0.00000E+00
 22   7     0.00000E+00      0.00000E+00      1.00925E-10      5.26920E-10
 22   8    -6.34174E-08      1.39339E-08      0.00000E+00      0.00000E+00
 22   9     0.00000E+00      0.00000E+00     -3.54772E-10     -1.42918E-09
