OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 16   3     7.05101E-34     -6.37591E-35      1.05737E-20      5.68365E-20
 16   4     6.56185E-18     -1.14687E-18      2.02177E-36      1.17204E-37
 16   5    -7.13539E-34     -6.32903E-36      1.76521E-20      1.70606E-19
 16   6     1.05592E-17     -2.30092E-18      1.95447E-36     -3.11324E-35
 16   7    -8.98810E-35     -3.56695E-35      4.50475E-20      3.94225E-19
 16   8     1.10537E-17     -3.82328E-18      2.35328E-36     -4.26820E-36
 16   9    -9.27249E-35     -7.11125E-36      2.27843E-19      2.75204E-19
 16  10     1.27159E-17     -4.62997E-18      1.95423E-36      3.66442E-36
 16  11     2.60555E-34      2.35021E-34      4.23357E-19      5.06814E-19
 16  12     9.27329E-18     -7.49036E-18      1.68368E-35      1.41485E-35
 16  13    -3.35989E-34      7.69853E-35      3.01996E-19      7.17145E-19
 16  14     7.01721E-18     -3.35924E-18     -1.96360E-36     -5.34293E-36
 16  15    -1.14161E-34      4.63500E-35      7.36631E-19      1.24205E-18
 16  16     3.38963E-18     -3.18193E-18      7.23722E-38     -3.33165E-36
 17   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 17   1     2.81631E-18     -7.57961E-20     -5.52478E-38      0.00000E+00
 17   2     1.13147E-34      0.00000E+00      1.72885E-21      2.39125E-20
 17   3     4.96031E-18     -8.99431E-19     -4.97230E-37      8.83965E-37
 17   4    -2.61654E-34     -7.42530E-35      1.43515E-20      7.79690E-20
 17   5     8.52526E-18     -9.36518E-19      6.87144E-37      1.47788E-36
 17   6     2.12152E-35     -7.33691E-35      4.37818E-20      2.17956E-19
 17   7     1.34388E-17     -1.50925E-18     -5.19162E-37     -1.19998E-35
 17   8     3.79311E-36      9.04596E-36      1.10905E-19      3.13665E-19
 17   9     6.84090E-18     -5.89380E-18     -4.05659E-37     -4.27853E-36
 17  10    -1.91061E-34      1.10746E-35      1.78035E-19      4.97521E-19
 17  11     9.17491E-18     -7.79759E-18      8.10987E-36     -8.85698E-37
 17  12     2.12895E-34     -1.85960E-34      4.22796E-19      5.16056E-19
 17  13     9.75987E-18     -4.01801E-18      1.27534E-35      1.65494E-35
 17  14    -2.32826E-34     -5.53167E-36      2.90787E-19      6.05032E-19
 17  15     1.19217E-17     -7.02937E-18      8.18063E-36      1.69371E-35
 17  16    -8.62608E-35      3.31909E-35      9.53692E-19      1.02590E-18
 17  17     1.96639E-18     -3.22750E-18      7.43253E-36     -3.19399E-36
 18   0     3.31642E-15      0.00000E+00      0.00000E+00      0.00000E+00
 18   1    -4.28089E-34      0.00000E+00      2.17926E-22      8.33406E-21
 18   2     3.76618E-18     -1.54328E-19     -2.09028E-37      0.00000E+00
 18   3     1.07022E-34      1.27089E-34      6.84838E-21      4.26580E-20
 18   4     5.76540E-18     -1.04008E-18     -9.14496E-37      2.82187E-36
 18   5    -1.32942E-34     -3.63708E-35      1.21050E-20      1.22426E-19
 18   6     9.50781E-18     -2.14653E-18     -2.71328E-36      1.10164E-35
 18   7     2.80750E-34     -1.22543E-35      3.35621E-20      2.82616E-19
 18   8     1.04071E-17     -3.57385E-18      3.78990E-37     -9.39063E-36
 18   9    -1.75317E-34     -4.17862E-35      1.65857E-19      1.99521E-19
 18  10     1.24297E-17     -4.55441E-18      2.93660E-36     -1.92543E-35
 18  11     4.99551E-35     -6.96498E-36      3.11535E-19      3.73903E-19
 18  12     9.60591E-18     -7.90549E-18      4.28177E-36     -1.08224E-35
 18  13    -3.19479E-34      1.54339E-34      2.28655E-19      5.51725E-19
 18  14     8.70384E-18     -4.12399E-18     -2.29204E-35      6.02197E-36
 18  15     1.15197E-34      4.98504E-34      6.14988E-19      1.04251E-18
 18  16     1.00365E-17     -9.38421E-18     -1.30644E-35     -2.07457E-35
 18  17     1.58924E-36     -3.10756E-35      9.55704E-19      5.74730E-19
 18  18     6.52888E-19     -3.28529E-18     -1.00887E-35     -1.05805E-36
 19   0     3.42926E-19      0.00000E+00      0.00000E+00      0.00000E+00
 19   1     2.55952E-18     -9.56872E-20      0.00000E+00     -1.58635E-36
 19   2     1.01526E-34     -2.53816E-35      1.25321E-21      1.55419E-20
 19   3     4.69451E-18     -7.32434E-19     -1.23934E-36      4.36247E-36
 19   4     2.28435E-34      7.13858E-35      1.06078E-20      5.67997E-20
 19   5     7.86669E-18     -9.01079E-19      6.78537E-37      7.98133E-36
 19   6    -1.53281E-34     -1.25322E-34      3.23117E-20      1.62167E-19
 19   7     1.20869E-17     -1.17439E-18      1.89067E-36     -4.07781E-36
 19   8     1.45827E-34      9.69951E-35      7.96730E-20      2.30143E-19
 19   9     6.46293E-18     -5.53766E-18     -7.14475E-36     -8.70180E-37
 19  10     8.45684E-35      2.36705E-34      1.33106E-19      3.64460E-19
 19  11     8.80205E-18     -7.71277E-18     -5.78443E-36      1.66896E-36
 19  12     5.80699E-35      1.81161E-36      3.15206E-19      4.02360E-19
 19  13     1.02886E-17     -4.25030E-18     -1.93291E-36     -1.20630E-35
 19  14     1.68340E-34     -2.27033E-34      2.31130E-19      4.74709E-19
 19  15     1.49114E-17     -8.75128E-18      1.21173E-35     -5.56077E-36
 19  16    -2.43217E-34      1.27306E-34      8.12380E-19      8.73694E-19
 19  17     5.85758E-18     -9.56942E-18      1.70021E-36     -1.20904E-35
 19  18     1.38207E-35     -4.93269E-36      9.45872E-19      1.90952E-19
 19  19     2.29331E-18     -2.02785E-18      5.54432E-36     -6.67114E-36
 20   0    -1.28601E-15      0.00000E+00      0.00000E+00      0.00000E+00
 20   1    -3.86272E-34     -3.62130E-35      3.60398E-22      6.01609E-21
 20   2     2.18104E-18     -4.44895E-20     -9.43046E-38     -1.50887E-36
 20   3    -3.37988E-34      1.81065E-35      6.04233E-21      2.96124E-20
 20   4     5.15182E-18     -8.26276E-19      2.26331E-36      6.88424E-36
 20   5     9.80768E-34      2.15015E-35      1.04184E-20      9.07545E-20
 20   6     9.37943E-18     -1.89020E-18      1.08303E-37     -5.00993E-36
 20   7    -1.25755E-34      2.76784E-35      2.40335E-20      2.12344E-19
 20   8     9.55391E-18     -3.53605E-18      4.08254E-37     -5.07827E-36
 20   9    -4.42900E-36     -4.27227E-35      1.27294E-19      1.45718E-19
 20  10     1.17462E-17     -4.24734E-18     -1.37292E-36     -1.30589E-35
 20  11     3.28637E-34     -3.54117E-34      2.34678E-19      2.76240E-19
 20  12     9.65849E-18     -7.65511E-18     -3.34437E-36      4.69657E-36
 20  13    -3.54393E-34      3.43814E-35      1.79678E-19      4.19512E-19
 20  14     9.13022E-18     -4.37885E-18     -1.72684E-36      1.40243E-35
 20  15     6.94395E-34      1.76440E-34      4.81531E-19      8.15354E-19
 20  16     1.27328E-17     -1.17910E-17      1.64969E-35      7.06305E-36
 20  17    -7.60892E-35     -6.54319E-35      8.26130E-19      4.97100E-19
 20  18     2.03479E-18     -9.92942E-18      1.01895E-35      2.81106E-36
 20  19     2.71045E-35     -1.74734E-35      5.71743E-19      6.46347E-19
 20  20     1.70909E-18     -4.28028E-18      2.80927E-37     -3.30683E-36
 21   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 21   1     1.00509E-18      2.46366E-20     -1.12392E-37     -1.43862E-36
 21   2     3.68286E-34     -5.75446E-35      1.58554E-22      1.36984E-20
 21   3     3.26012E-18     -5.86721E-19     -4.49567E-37     -4.31585E-36
 21   4     9.20714E-35      8.91942E-35      6.41483E-21      4.50138E-20
 21   5     6.84093E-18     -7.33487E-19     -1.32060E-37     -6.96829E-37
 21   6    -2.17231E-34      8.39792E-35      2.49688E-20      1.21927E-19
 21   7     1.13134E-17     -1.09097E-18     -4.01537E-37      5.13209E-36
 21   8     1.00810E-33      2.24643E-36      6.01702E-20      1.76770E-19
 21   9     6.00619E-18     -5.09081E-18      7.55511E-37      1.07554E-36
 21  10    -2.40316E-34      1.03897E-34      9.74294E-20      2.81720E-19
 21  11     8.58947E-18     -7.24846E-18      6.27859E-36      1.20779E-35
 21  12     1.54704E-34     -4.81318E-35      2.43138E-19      3.02925E-19
 21  13     1.05030E-17     -4.22916E-18     -3.10923E-36     -1.35080E-35
 21  14     6.60098E-35      3.53363E-35      1.81212E-19      3.71324E-19
 21  15     1.61828E-17     -9.51768E-18      7.64020E-36      1.50470E-35
 21  16    -4.54418E-34      2.71450E-35      6.51959E-19      7.06709E-19
 21  17     7.32306E-18     -1.22496E-17     -1.15227E-35      1.96966E-35
 21  18     4.94413E-35     -1.32783E-34      8.31380E-19      1.65166E-19
 21  19     6.95218E-18     -6.09693E-18      2.60755E-36      3.07851E-36
 21  20    -3.81705E-35      4.71979E-35      1.18087E-18      4.69742E-19
 21  21    -2.91905E-19     -4.24081E-18      2.92326E-36     -2.90523E-37
 22   0    -5.29588E-15      0.00000E+00      0.00000E+00      0.00000E+00
 22   1     7.03802E-34     -1.09969E-35      3.03249E-22      2.42750E-23
 22   2     2.79002E-18     -1.23623E-19     -8.59133E-38      2.06192E-36
 22   3     7.47789E-34      0.00000E+00      4.52840E-21      2.18329E-20
 22   4     4.63030E-18     -9.00323E-19      1.35313E-36     -4.63932E-36
 22   5    -8.24768E-35     -2.37121E-35      8.55385E-21      6.59116E-20
 22   6     8.18696E-18     -1.74960E-18      2.50357E-36      4.98834E-36
 22   7    -5.17198E-34      8.02108E-35      1.91418E-20      1.56351E-19
 22   8     9.03880E-18     -3.09330E-18     -1.47873E-37      1.57513E-35
 22   9     6.00702E-35     -3.30204E-34      9.59668E-20      1.14189E-19
 22  10     1.11652E-17     -3.91650E-18     -4.12834E-37     -5.57526E-36
 22  11    -4.28763E-35     -1.70442E-34      1.79119E-19      2.11327E-19
 22  12     9.27208E-18     -7.67133E-18      3.95938E-37      5.40601E-37
 22  13     2.15672E-34      2.29625E-34      1.39456E-19      3.29419E-19
 22  14     9.31896E-18     -4.42055E-18      2.41363E-36      1.40581E-35
 22  15    -1.12696E-34     -6.09589E-34      3.84776E-19      6.52407E-19
 22  16     1.37946E-17     -1.28550E-17     -2.88024E-35      5.94955E-37
 22  17    -5.22566E-34     -7.03680E-35      6.73958E-19      4.02374E-19
 22  18     2.53251E-18     -1.27934E-17      1.79062E-35      1.35567E-36
 22  19     1.32929E-35     -3.07254E-35      5.09149E-19      5.75227E-19
 22  20     5.27510E-18     -1.30537E-17     -5.44864E-36      9.95868E-37
 22  21     4.45966E-36      3.38698E-34      1.15401E-18     -8.23720E-20
 22  22     3.66363E-19     -1.24172E-18     -1.00975E-36      6.26716E-37
 23   0    -9.48324E-20      0.00000E+00      0.00000E+00      0.00000E+00
 23   1     2.68632E-18     -6.33423E-20      1.13099E-37     -1.31606E-36
 23   2     5.05369E-34     -1.05285E-34      9.85970E-22      7.62688E-21
 23   3     3.77013E-18     -6.61117E-19      3.29016E-37     -1.31606E-36
 23   4     2.31627E-34      7.89639E-36      6.17130E-21      3.12274E-20
 23   5     6.27090E-18     -4.23810E-19     -3.90707E-37     -2.71438E-36
 23   6     3.87581E-34     -9.90338E-35      1.77858E-20      8.58988E-20
 23   7     1.01982E-17     -1.23668E-18     -4.31818E-36      1.54226E-38
 23   8    -4.91406E-34      5.23855E-35      4.52251E-20      1.34361E-19
 23   9     5.85840E-18     -5.00209E-18      4.59032E-36     -2.06350E-36
 23  10     3.47664E-34     -4.20365E-35      7.73642E-20      2.13245E-19
 23  11     8.14421E-18     -7.04129E-18      2.81560E-36      2.04085E-37
 23  12    -2.79593E-34      5.83714E-34      1.89835E-19      2.31616E-19
 23  13     1.00376E-17     -4.06919E-18     -3.63402E-36      8.23600E-36
 23  14    -8.31849E-35     -1.87229E-34      1.42020E-19      2.95079E-19
 23  15     1.63533E-17     -9.61745E-18      2.29594E-35     -4.63219E-35
 23  16    -1.07556E-34     -1.63768E-34      5.23628E-19      5.57056E-19
