OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 22   6     1.85692E-18     -5.65492E-19      1.34769E-21      1.66820E-19
 22   7    -2.67702E-18      5.88991E-19     -1.41921E-20     -1.60411E-19
 22   8     2.69547E-18     -6.63425E-19      3.55728E-22      1.37095E-19
 22   9    -5.03372E-18      1.52724E-18     -4.54102E-20     -1.81914E-19
 22  10     3.46677E-18     -2.07413E-18     -1.42804E-20     -6.65302E-20
 22  11    -6.73078E-18      2.96835E-18     -8.61065E-20     -2.26342E-19
 22  12     4.09755E-18     -3.91483E-18     -9.79836E-20     -4.56335E-19
 22  13    -7.99763E-18      5.35863E-18     -1.73313E-20     -1.61173E-19
 22  14     6.30499E-18     -4.29512E-18     -5.67153E-19     -9.84273E-19
 22  15    -9.32207E-18      4.71946E-18      1.96923E-19      1.77606E-19
 22  16     7.20983E-18     -4.32385E-18     -1.39809E-18     -1.75283E-18
 22  17    -3.51055E-18      4.13578E-18      5.12136E-19      7.38205E-19
 22  18     5.29445E-18     -7.49470E-18     -1.88833E-18     -1.78119E-18
 22  19     1.38450E-18     -1.17460E-18      1.59985E-18      1.01853E-18
 22  20     3.59083E-18     -6.94678E-18     -1.93697E-18     -6.20534E-19
 22  21     6.18675E-18     -1.05002E-17      2.26291E-18      9.98899E-19
 22  22     2.26938E-18      1.05324E-17      1.61932E-18      1.29364E-18
 23   0     6.40918E-17      0.00000E+00     -1.24136E-17      0.00000E+00
 23   1     4.97419E-16     -3.80198E-16      9.61751E-18      1.50222E-18
 23   2    -4.09723E-16     -1.95901E-17      1.70574E-18      1.52034E-17
 23   3    -3.32978E-17     -5.37913E-17      7.17845E-18     -4.12827E-18
 23   4    -1.67551E-17     -7.10585E-18      5.03011E-19      7.76909E-19
 23   5     1.23112E-18      6.22440E-20      1.31267E-20      1.29675E-19
 23   6    -1.30941E-18      2.39936E-19     -5.22932E-20     -1.20436E-19
 23   7     1.84791E-18     -3.40188E-19      3.96277E-20      1.63891E-19
 23   8    -3.56625E-18      6.07042E-19     -5.69662E-20     -1.80164E-19
 23   9     3.18247E-18     -9.08961E-19      5.32529E-20      1.39792E-19
 23  10    -5.51904E-18      9.91380E-19     -5.46954E-20     -2.11465E-19
 23  11     3.21107E-18     -1.53287E-18     -7.24388E-20     -1.67213E-19
 23  12    -7.21537E-18      2.99776E-18      1.03101E-19     -1.99597E-19
 23  13     6.29470E-18     -2.71993E-18     -3.54005E-19     -5.84164E-19
 23  14    -8.79349E-18      3.80710E-18      8.83007E-20      3.71533E-20
 23  15     6.63194E-18     -5.18897E-18     -7.59433E-19     -1.11210E-18
