OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 25  12     2.59403E-18     -5.59324E-19     -7.93058E-19     -7.39073E-19
 25  13    -1.91661E-17      7.93902E-18     -5.95021E-19     -8.06493E-19
 25  14     5.54132E-18     -3.29740E-18     -1.04291E-18     -1.60506E-18
 25  15    -1.38633E-17      1.05403E-17     -5.22013E-19     -8.03340E-19
 25  16     8.31145E-18     -9.26085E-18     -1.37857E-18     -1.97228E-18
 25  17    -1.87241E-17      8.74503E-18     -2.93483E-19     -5.38369E-19
 25  18     8.00202E-18     -9.41183E-18     -2.64520E-18     -2.04003E-18
 25  19     1.37275E-18      1.05668E-17      5.18204E-20      2.87932E-19
 25  20     5.19776E-18     -8.56647E-18     -2.01447E-18     -6.71538E-19
 25  21     5.32069E-18     -2.23371E-18      6.36583E-19      4.27740E-19
 25  22     4.84670E-18     -8.11631E-18     -2.44406E-20     -4.23227E-19
 25  23    -5.91954E-19     -8.58244E-18      1.05840E-18      2.91043E-19
 25  24     2.05647E-18     -3.60979E-18     -6.05449E-20     -3.35746E-19
