OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 19   0     2.59828E-07      0.00000E+00      0.00000E+00      0.00000E+00
 19   1    -4.17031E-08      1.12772E-09      0.00000E+00      0.00000E+00
 19   2    -3.67648E-07      1.98982E-08      0.00000E+00      0.00000E+00
 19   3    -6.23709E-08      5.06974E-09      0.00000E+00      0.00000E+00
 19   4     3.23916E-07     -3.51657E-08      0.00000E+00      0.00000E+00
 19   5     2.38496E-07     -3.24367E-08      0.00000E+00      0.00000E+00
 19   6    -1.29475E-07      2.11885E-08      0.00000E+00      0.00000E+00
 19   7    -3.18772E-07      6.10569E-08      0.00000E+00      0.00000E+00
 19   8    -1.98153E-07      4.35378E-08      0.00000E+00      0.00000E+00
 19   9     3.88716E-08     -9.64927E-09      0.00000E+00      0.00000E+00
 19  10     1.89305E-07     -5.24633E-08      0.00000E+00      0.00000E+00
 19  11     2.05576E-07     -6.30039E-08      0.00000E+00      0.00000E+00
 19  12     1.46860E-07     -4.93896E-08      0.00000E+00      0.00000E+00
 19  13     7.98249E-08     -2.92702E-08      0.00000E+00      0.00000E+00
 19  14     3.46725E-08     -1.37881E-08      0.00000E+00      0.00000E+00
 19  15     1.22430E-08     -5.25619E-09      0.00000E+00      0.00000E+00
 19  16     3.51004E-09     -1.62068E-09      0.00000E+00      0.00000E+00
 19  17     8.01422E-10     -3.96662E-10      0.00000E+00      0.00000E+00
 19  18     1.38658E-10     -7.33600E-11      0.00000E+00      0.00000E+00
 19  19     1.58496E-11     -8.94208E-12      0.00000E+00      0.00000E+00
 20   0     1.31050E-07      0.00000E+00      0.00000E+00      0.00000E+00
 20   1     1.02790E-07     -2.77963E-09      0.00000E+00      0.00000E+00
 20   2    -1.69009E-07      9.14730E-09      0.00000E+00      0.00000E+00
 20   3    -1.44829E-07      1.17723E-08      0.00000E+00      0.00000E+00
 20   4     1.04021E-07     -1.12930E-08      0.00000E+00      0.00000E+00
 20   5     1.91241E-07     -2.60098E-08      0.00000E+00      0.00000E+00
 20   6     3.08450E-08     -5.04774E-09      0.00000E+00      0.00000E+00
 20   7    -1.47218E-07      2.81979E-08      0.00000E+00      0.00000E+00
 20   8    -1.62877E-07      3.57870E-08      0.00000E+00      0.00000E+00
 20   9    -4.86847E-08      1.20852E-08      0.00000E+00      0.00000E+00
 20  10     6.94329E-08     -1.92424E-08      0.00000E+00      0.00000E+00
 20  11     1.18203E-07     -3.62263E-08      0.00000E+00      0.00000E+00
 20  12     1.04376E-07     -3.51020E-08      0.00000E+00      0.00000E+00
 20  13     6.66491E-08     -2.44389E-08      0.00000E+00      0.00000E+00
 20  14     3.35224E-08     -1.33307E-08      0.00000E+00      0.00000E+00
 20  15     1.37193E-08     -5.89001E-09      0.00000E+00      0.00000E+00
 20  16     4.61617E-09     -2.13140E-09      0.00000E+00      0.00000E+00
 20  17     1.27108E-09     -6.29118E-10      0.00000E+00      0.00000E+00
 20  18     2.80385E-10     -1.48343E-10      0.00000E+00      0.00000E+00
 20  19     4.70887E-11     -2.65667E-11      0.00000E+00      0.00000E+00
 20  20     5.24536E-12     -3.14924E-12      0.00000E+00      0.00000E+00
 21   0     3.68394E-08      0.00000E+00      0.00000E+00      0.00000E+00
 21   1     1.06729E-07     -2.88614E-09      0.00000E+00      0.00000E+00
 21   2    -3.78437E-08      2.04822E-09      0.00000E+00      0.00000E+00
 21   3    -1.13564E-07      9.23088E-09      0.00000E+00      0.00000E+00
 21   4    -6.76937E-09      7.34910E-10      0.00000E+00      0.00000E+00
 21   5     1.03937E-07     -1.41360E-08      0.00000E+00      0.00000E+00
 21   6     7.19758E-08     -1.17788E-08      0.00000E+00      0.00000E+00
 21   7    -3.98483E-08      7.63246E-09      0.00000E+00      0.00000E+00
 21   8    -9.88865E-08      2.17271E-08      0.00000E+00      0.00000E+00
 21   9    -6.56225E-08      1.62898E-08      0.00000E+00      0.00000E+00
 21  10     6.34968E-09     -1.75973E-09      0.00000E+00      0.00000E+00
 21  11     5.63174E-08     -1.72599E-08      0.00000E+00      0.00000E+00
 21  12     6.60484E-08     -2.22124E-08      0.00000E+00      0.00000E+00
 21  13     5.03285E-08     -1.84545E-08      0.00000E+00      0.00000E+00
 21  14     2.93120E-08     -1.16564E-08      0.00000E+00      0.00000E+00
 21  15     1.37819E-08     -5.91688E-09      0.00000E+00      0.00000E+00
 21  16     5.34728E-09     -2.46898E-09      0.00000E+00      0.00000E+00
 21  17     1.72160E-09     -8.52104E-10      0.00000E+00      0.00000E+00
 21  18     4.56640E-10     -2.41595E-10      0.00000E+00      0.00000E+00
 21  19     9.75287E-11     -5.50241E-11      0.00000E+00      0.00000E+00
 21  20     1.59248E-11     -9.56099E-12      0.00000E+00      0.00000E+00
 21  21     1.73073E-12     -1.10383E-12      0.00000E+00      0.00000E+00
 22   0    -7.92947E-09      0.00000E+00      0.00000E+00      0.00000E+00
 22   1     6.44963E-08     -1.74409E-09      0.00000E+00      0.00000E+00
 22   2     1.89260E-08     -1.02433E-09      0.00000E+00      0.00000E+00
 22   3    -5.83734E-08      4.74481E-09      0.00000E+00      0.00000E+00
 22   4    -3.94214E-08      4.27975E-09      0.00000E+00      0.00000E+00
 22   5     3.64006E-08     -4.95066E-09      0.00000E+00      0.00000E+00
 22   6     5.88610E-08     -9.63253E-09      0.00000E+00      0.00000E+00
 22   7     9.31810E-09     -1.78477E-09      0.00000E+00      0.00000E+00
 22   8    -4.48866E-08      9.86239E-09      0.00000E+00      0.00000E+00
 22   9    -5.15036E-08      1.27850E-08      0.00000E+00      0.00000E+00
 22  10    -1.82252E-08      5.05087E-09      0.00000E+00      0.00000E+00
 22  11     1.88202E-08     -5.76793E-09      0.00000E+00      0.00000E+00
 22  12     3.63838E-08     -1.22360E-08      0.00000E+00      0.00000E+00
 22  13     3.42960E-08     -1.25757E-08      0.00000E+00      0.00000E+00
 22  14     2.33138E-08     -9.27107E-09      0.00000E+00      0.00000E+00
 22  15     1.25598E-08     -5.39220E-09      0.00000E+00      0.00000E+00
 22  16     5.56359E-09     -2.56885E-09      0.00000E+00      0.00000E+00
 22  17     2.05675E-09     -1.01798E-09      0.00000E+00      0.00000E+00
 22  18     6.35832E-10     -3.36400E-10      0.00000E+00      0.00000E+00
 22  19     1.62867E-10     -9.18872E-11      0.00000E+00      0.00000E+00
 22  20     3.37439E-11     -2.02593E-11      0.00000E+00      0.00000E+00
 22  21     5.36456E-12     -3.42141E-12      0.00000E+00      0.00000E+00
 22  22     5.69443E-13     -3.85222E-13      0.00000E+00      0.00000E+00
 23   0    -1.87746E-08      0.00000E+00      0.00000E+00      0.00000E+00
 23   1     2.48955E-08     -6.73218E-10      0.00000E+00      0.00000E+00
 23   2     2.91604E-08     -1.57825E-09      0.00000E+00      0.00000E+00
 23   3    -1.75794E-08      1.42892E-09      0.00000E+00      0.00000E+00
 23   4    -3.42933E-08      3.72303E-09      0.00000E+00      0.00000E+00
 23   5     8.91423E-10     -1.21238E-10      0.00000E+00      0.00000E+00
 23   6     3.27707E-08     -5.36288E-09      0.00000E+00      0.00000E+00
 23   7     2.19680E-08     -4.20770E-09      0.00000E+00      0.00000E+00
 23   8    -1.18757E-08      2.60930E-09      0.00000E+00      0.00000E+00
 23   9    -3.04552E-08      7.56004E-09      0.00000E+00      0.00000E+00
 23  10    -2.15678E-08      5.97723E-09      0.00000E+00      0.00000E+00
 23  11     9.19850E-11     -2.81911E-11      0.00000E+00      0.00000E+00
 23  12     1.64305E-08     -5.52566E-09      0.00000E+00      0.00000E+00
 23  13     2.08624E-08     -7.64985E-09      0.00000E+00      0.00000E+00
 23  14     1.68815E-08     -6.71320E-09      0.00000E+00      0.00000E+00
 23  15     1.04555E-08     -4.48879E-09      0.00000E+00      0.00000E+00
 23  16     5.26416E-09     -2.43060E-09      0.00000E+00      0.00000E+00
 23  17     2.21052E-09     -1.09409E-09      0.00000E+00      0.00000E+00
 23  18     7.81840E-10     -4.13648E-10      0.00000E+00      0.00000E+00
 23  19     2.32768E-10     -1.31324E-10      0.00000E+00      0.00000E+00
 23  20     5.77061E-11     -3.46459E-11      0.00000E+00      0.00000E+00
 23  21     1.16174E-11     -7.40936E-12      0.00000E+00      0.00000E+00
 23  22     1.80053E-12     -1.21804E-12      0.00000E+00      0.00000E+00
 23  23     1.86849E-13     -1.33902E-13      0.00000E+00      0.00000E+00
 24   0    -1.44964E-08      0.00000E+00      0.00000E+00      0.00000E+00
 24   1     2.29403E-09     -6.20344E-11      0.00000E+00      0.00000E+00
 24   2     2.05496E-08     -1.11221E-09      0.00000E+00      0.00000E+00
 24   3     2.32870E-09     -1.89285E-10      0.00000E+00      0.00000E+00
 24   4    -1.91356E-08      2.07744E-09      0.00000E+00      0.00000E+00
 24   5    -1.07335E-08      1.45981E-09      0.00000E+00      0.00000E+00
 24   6     1.21244E-08     -1.98414E-09      0.00000E+00      0.00000E+00
 24   7     1.80914E-08     -3.46519E-09      0.00000E+00      0.00000E+00
 24   8     3.01105E-09     -6.61582E-10      0.00000E+00      0.00000E+00
 24   9    -1.35248E-08      3.35731E-09      0.00000E+00      0.00000E+00
 24  10    -1.61928E-08      4.48761E-09      0.00000E+00      0.00000E+00
 24  11    -6.61295E-09      2.02671E-09      0.00000E+00      0.00000E+00
 24  12     4.89237E-09     -1.64532E-09      0.00000E+00      0.00000E+00
 24  13     1.10203E-08     -4.04091E-09      0.00000E+00      0.00000E+00
 24  14     1.10743E-08     -4.40386E-09      0.00000E+00      0.00000E+00
 24  15     7.97263E-09     -3.42284E-09      0.00000E+00      0.00000E+00
 24  16     4.56445E-09     -2.10753E-09      0.00000E+00      0.00000E+00
