OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 18   9    -3.92193E-18      7.04734E-19      1.01726E-21      1.78201E-21
 18  10    -5.74788E-20     -1.28741E-20     -5.90267E-20     -1.84169E-19
 18  11    -5.94885E-18      1.81897E-18     -7.10010E-23     -1.86571E-21
 18  12     4.80585E-21     -3.42905E-20     -4.12772E-20     -2.10809E-19
 18  13    -5.31880E-18      3.88031E-18      2.98776E-21     -3.98126E-21
 18  14    -2.03803E-20     -6.42186E-20     -3.17359E-19     -5.30548E-19
 18  15    -5.83320E-18      4.92081E-18     -2.28444E-21      6.91100E-21
 18  16    -1.31315E-20      4.18841E-20     -2.40793E-19     -5.88937E-19
 18  17    -8.60293E-18      5.52567E-18     -4.56441E-21     -7.76513E-21
 18  18     1.29315E-20     -6.48229E-21     -1.48258E-18     -1.55004E-18
 19   0     2.37518E-20      0.00000E+00     -6.23779E-31      0.00000E+00
 19   1     5.80483E-20      2.87580E-19      2.62842E-18     -2.62722E-18
 19   2    -2.07226E-19     -5.03614E-20     -3.38454E-22      1.93933E-21
 19   3     8.57196E-20      5.73002E-20      1.38282E-21     -2.96515E-21
 19   4    -7.45693E-19     -6.68102E-20     -6.86758E-22     -1.59847E-21
 19   5    -5.33579E-20      8.31514E-20      1.12358E-22     -1.09161E-20
 19   6    -1.35009E-18      3.74339E-19     -3.12615E-22     -2.95624E-22
 19   7     3.06801E-20      2.41060E-20     -7.65134E-22     -2.75843E-20
 19   8    -2.56905E-18      4.76217E-19      1.05054E-21     -9.89907E-22
 19   9    -6.02858E-20     -8.46091E-21     -1.73871E-20     -9.55064E-20
 19  10    -4.67388E-18      1.46300E-18      1.40611E-21      2.23667E-21
 19  11    -1.23968E-21      3.42767E-20     -5.73101E-20     -1.91239E-19
 19  12    -4.16168E-18      8.61416E-19      4.06475E-21      1.71599E-21
 19  13     7.52911E-20     -8.88939E-20     -1.62143E-19     -2.23642E-19
 19  14    -7.71446E-18      4.65039E-18      1.53771E-21     -5.09232E-21
 19  15     5.23150E-20      5.04800E-21     -2.79019E-19     -3.33545E-19
 19  16    -6.03392E-18      2.53877E-18      2.60749E-21     -1.00524E-21
 19  17    -6.83193E-21      1.82148E-20     -4.95808E-19     -7.70977E-19
 19  18    -8.59293E-18      8.11610E-18     -1.30438E-21     -6.21026E-21
 19  19    -2.37292E-21     -2.63825E-21     -1.77896E-18     -9.39868E-19
 20   0     1.75701E-19      0.00000E+00     -4.01723E-31      0.00000E+00
 20   1    -8.98652E-16     -8.98449E-16     -7.46947E-22     -3.94815E-21
 20   2     4.13679E-21     -4.01708E-20      1.09310E-21      1.10400E-21
 20   3    -2.42671E-19     -1.16075E-19      1.17140E-21      1.11402E-21
 20   4     3.97833E-20      1.00086E-19      7.29315E-22     -4.98770E-21
 20   5    -7.87955E-19     -4.72926E-20     -2.76407E-22      1.61219E-21
 20   6     9.68628E-21     -2.04942E-20     -7.18926E-21     -1.95302E-20
 20   7    -1.33535E-18      1.00860E-19      1.51100E-21      2.34962E-21
 20   8     5.91532E-20      4.58065E-20     -9.95555E-21     -4.73840E-20
 20   9    -3.23566E-18      5.84935E-19     -7.52657E-22     -1.34563E-21
