    49.0000  1.694801241304007E+01  2.986872667074462E+00  2.595081494821549E+00 -1.420784432303521E-01  2.751325405135375E+00 -2.037692585421283E+00 -3.635324250364777E+00  1.297884242013880E+00  1.670439816860451E+00 -8.302746921209958E-01 -7.490785947060425E-01 -1.460172040212156E+00 -2.275812943875559E-01 -7.268709384045232E-01  9.421594591169968E-01  1.297052790321676E+00  9.593845537985022E-01 -4.728882603800845E-01 -9.366877286568499E-01 -6.641638663034917E-02 -5.925308705496370E-01  1.851702312522728E-01  2.556415923160084E-01  4.229895737674653E-01
    50.0000  1.697983893069837E+01  3.100167649188615E+00  2.632060709512467E+00 -1.503186425506626E-01  2.832885241987577E+00 -2.007910989558657E+00 -3.578335320156157E+00  1.313757838656977E+00  1.664649396044179E+00 -7.669573403649849E-01 -7.477491248758164E-01 -1.426204166994838E+00 -2.203444909743442E-01 -7.047619821457650E-01  9.515228715656870E-01  1.275764230759816E+00  9.912843845485866E-01 -4.775446971116412E-01 -9.063596430835803E-01 -8.104177487903103E-02 -5.804402893940146E-01  1.883775628178672E-01  2.620998198046953E-01  4.269274718361745E-01
    51.0000  1.694945579982787E+01  2.984433599168127E+00  2.603872729511564E+00 -1.400661299115643E-01  2.750309929479629E+00 -2.032740383744116E+00 -3.636216040577604E+00  1.302635446754673E+00  1.671799692629261E+00 -8.309035967272912E-01 -7.464648946098086E-01 -1.460230248116134E+00 -2.247255791461931E-01 -7.271095533900740E-01  9.441144071541691E-01  1.298123109430388E+00  9.590807256872630E-01 -4.721489993178061E-01 -9.370891967177721E-01 -6.472990753440779E-02 -5.922574815276139E-01  1.865001020327514E-01  2.555930438992211E-01  4.235455318165758E-01
    52.0000  1.698127843194616E+01  3.097741694284259E+00  2.640810485610300E+00 -1.483084341922394E-01  2.831881391471412E+00 -2.002984796653446E+00 -3.579219748013073E+00  1.318475854999763E+00  1.666004603259597E+00 -7.675756762604139E-01 -7.451496111266992E-01 -1.426258494073672E+00 -2.175097136124833E-01 -7.049992866022975E-01  9.534608701348075E-01  1.276828514315532E+00  9.909859431944767E-01 -4.768088517925859E-01 -9.067548590252131E-01 -7.936583139627440E-02 -5.801680146529290E-01  1.896964777800160E-01  2.620508432753847E-01  4.274778087631144E-01
    53.0000  1.695090147845702E+01  2.981988533417188E+00  2.612693120036654E+00 -1.380560439074863E-01  2.749286057564657E+00 -2.027768465159665E+00 -3.637112441248297E+00  1.307414500990536E+00  1.673161735923319E+00 -8.315411144448057E-01 -7.438407237256631E-01 -1.460291652540419E+00 -2.218520757658217E-01 -7.273484369933170E-01  9.460846376931218E-01  1.299197280612566E+00  9.587724596052550E-01 -4.714076126876098E-01 -9.374959223715320E-01 -6.303559651423768E-02 -5.919830373466884E-01  1.878396177008999E-01  2.555452905328105E-01  4.241067843537605E-01
    54.0000  1.698272038400726E+01  3.095309235830166E+00  2.649590773558702E+00 -1.463002330835405E-01  2.830868817015743E+00 -1.998038093054693E+00 -3.580109021084384E+00  1.323222610173575E+00  1.667362172947955E+00 -7.682028870443119E-01 -7.425391887068894E-01 -1.426316107332159E+00 -2.146565975454924E-01 -7.052369190586868E-01  9.554145614068312E-01  1.277896851312206E+00  9.906829322870748E-01 -4.760707611747211E-01 -9.071554839436984E-01 -7.768174048231918E-02 -5.798946545089321E-01  1.910253112578049E-01  2.620026578770505E-01  4.280335670930201E-01
    55.0000  1.695234944687245E+01  2.979537345951211E+00  2.621542962113744E+00 -1.360482350423885E-01  2.748253633550418E+00 -2.022776621219236E+00 -3.638013541250854E+00  1.312221739744005E+00  1.674525965689463E+00 -8.321873979997521E-01 -7.412059627642876E-01 -1.460356318224558E+00 -2.189605665493006E-01 -7.275876031848674E-01  9.480703415823654E-01  1.300275359162236E+00  9.584596770510414E-01 -4.706640757763371E-01 -9.379079938158102E-01 -6.133335223902822E-02 -5.917075330388493E-01  1.891888991831856E-01  2.554983403802419E-01  4.246733984670445E-01
    56.0000  1.698416478853198E+01  3.092870137075068E+00  2.658401906970436E+00 -1.442940860033990E-01  2.829847352285193E+00 -1.993070646969491E+00 -3.581003235102405E+00  1.327998468155339E+00  1.668722128656095E+00 -7.688391346937575E-01 -7.399177255180653E-01 -1.426377074889062E+00 -2.117849068779047E-01 -7.054748948660929E-01  9.573841506957954E-01  1.278969302661738E+00  9.903752686242175E-01 -4.753303973438376E-01 -9.075616114647624E-01 -7.598939132138827E-02 -5.796202030504523E-01  1.923641935970216E-01  2.619552720183477E-01  4.285948186429998E-01
    57.0000  1.695379970309895E+01  2.977079906495296E+00  2.630422563097595E+00 -1.340427534844580E-01  2.747212495461689E+00 -2.017764635895532E+00 -3.638919433270192E+00  1.317057509283339E+00  1.675892402114063E+00 -8.328426056947910E-01 -7.385604879438133E-01 -1.460424312293284E+00 -2.160508265470320E-01 -7.278270667928037E-01  9.500717157305781E-01  1.301357402747886E+00  9.581422966761871E-01 -4.699183627702491E-01 -9.383255023845992E-01 -5.962306954769251E-02 -5.914309635700093E-01  1.905480713315994E-01  2.554522017057946E-01  4.252454433047240E-01
    58.0000  1.698561164736855E+01  3.090424254279590E+00  2.667244232600883E+00 -1.422900399850490E-01  2.828816824311359E+00 -1.988082218089589E+00 -3.581902489930975E+00  1.332803805377933E+00  1.670084495349515E+00 -7.694845872046487E-01 -7.372850844456964E-01 -1.426441467419611E+00 -2.088943976962687E-01 -7.057132303008288E-01  9.593698499915781E-01  1.280045931892160E+00  9.900628659316402E-01 -4.745877311544333E-01 -9.079733386060230E-01 -7.428866886566232E-02 -5.793446542689392E-01  1.937132594695918E-01  2.619086942186181E-01  4.291616374936367E-01
    59.0000  1.695525224524284E+01  2.974616078048268E+00  2.639332242528497E+00 -1.320396497528002E-01  2.746162474889994E+00 -2.012732285229821E+00 -3.639830213989525E+00  1.321922167643371E+00  1.677261066684857E+00 -8.335069016766580E-01 -7.359041707782673E-01 -1.460495704371755E+00 -2.131226232211263E-01 -7.280668435469362E-01  9.520889633850698E-01  1.302443471527923E+00  9.578202341487724E-01 -4.691704467018051E-01 -9.387485426977575E-01 -5.790463926696703E-02 -5.911533238386742E-01  1.919172631048561E-01  2.554068828775773E-01  4.258229901695093E-01
    60.0000  1.698706096257050E+01  3.087971436357203E+00  2.676118110981594E+00 -1.402881423182140E-01  2.827777053163052E+00 -1.983072557185129E+00 -3.582806889773309E+00  1.337639011321253E+00  1.671449299484609E+00 -7.701394188873286E-01 -7.346411231171316E-01 -1.426509358281902E+00 -2.059848176887644E-01 -7.059519426132167E-01  9.613718782742030E-01  1.281126805277763E+00  9.897456347122486E-01 -4.738427321687994E-01 -9.083907659425285E-01 -7.257945362953847E-02 -5.790680020561230E-01  1.950726480781648E-01  2.618629331113289E-01  4.297341000949653E-01
    61.0000  1.695670707149324E+01  2.972145716540694E+00  2.648272332710938E+00 -1.300389747248465E-01  2.745103396677093E+00 -2.007679336959175E+00 -3.640745984289393E+00  1.326816085176271E+00  1.678631982256398E+00 -8.341804562202291E-01 -7.332368778538335E-01 -1.460570566707954E+00 -2.101757160902219E-01 -7.283069501259434E-01  9.541222944262618E-01  1.303533628273091E+00  9.574934020085301E-01 -4.684202993933118E-01 -9.391772128196778E-01 -5.617794801879106E-02 -5.908746086747143E-01  1.932966077600533E-01  2.553623923706352E-01  4.264061126180752E-01
    62.0000  1.698851273640394E+01  3.085511524492128E+00  2.685023917090901E+00 -1.382884405512785E-01  2.826727851595648E+00 -1.978041405674676E+00 -3.583716543393057E+00  1.342504489138243E+00  1.672816569085267E+00 -7.708038106807926E-01 -7.319856936453286E-01 -1.426580823651347E+00 -2.030559057422685E-01 -7.061910500796815E-01  9.633904618467419E-01  1.282211991977288E+00  9.894234820859211E-01 -4.730953685924237E-01 -9.088139977826272E-01 -7.086162147142938E-02 -5.787902402012941E-01  1.964425033728431E-01  2.618179974476234E-01  4.303122853787117E-01
    63.0000  1.695816418012291E+01  2.969668670471172E+00  2.657243179325430E+00 -1.280407796441875E-01  2.744035078578631E+00 -2.002605550122410E+00 -3.641666849459249E+00  1.331739645134361E+00  1.680005173119384E+00 -8.348634460302642E-01 -7.305584705920593E-01 -1.460648974302823E+00 -2.072098563535881E-01 -7.285474042076059E-01  9.561719256793181E-01  1.304627938496375E+00  9.571617095129696E-01 -4.676678913972156E-01 -9.396116144277542E-01 -5.444287801618482E-02 -5.905948128382537E-01  1.946862430555310E-01  2.553187387701477E-01  4.269948865664062E-01
    64.0000  1.698996697135471E+01  3.083044351732397E+00  2.693962041064251E+00 -1.362909824935330E-01  2.825669024677943E+00 -1.972988495169847E+00 -3.584631564349638E+00  1.347400656318445E+00  1.674186333824157E+00 -7.714779504869145E-01 -7.293186423571691E-01 -1.426655942663809E+00 -2.001073915152214E-01 -7.064305720583395E-01  9.654258346881741E-01  1.283301564180777E+00  9.890963116191093E-01 -4.723456072054326E-01 -9.092431423549578E-01 -6.913504336216954E-02 -5.785113623886192E-01  1.978229742809484E-01  2.617738960999886E-01  4.308962748772536E-01
    65.0000  1.695962356948845E+01  2.967184780519163E+00  2.666245142075861E+00 -1.260451161288542E-01  2.742957330906411E+00 -1.997510674643201E+00 -3.642592919422562E+00  1.336693244287262E+00  1.681380665074142E+00 -8.355560545621851E-01 -7.278688049990630E-01 -1.460731005048738E+00 -2.042247864930150E-01 -7.287882245223880E-01  9.582380812441585E-01  1.305726470590963E+00  9.568250624738025E-01 -4.669131919327901E-01 -9.400518529913912E-01 -5.269930684677408E-02 -5.903139310187052E-01  1.960863114657427E-01  2.552759307747164E-01  4.275893904013486E-01
    66.0000  1.699142367013539E+01  3.080569742556060E+00  2.702932888947213E+00 -1.342958162174870E-01  2.824600369394735E+00 -1.967913546992675E+00 -3.585552071248973E+00  1.352327945391832E+00  1.675558625109049E+00 -7.721620335262603E-01 -7.266398095052121E-01 -1.426734797568106E+00 -1.971389949844962E-01 -7.066705290483721E-01  9.674782388276758E-01  1.284395597265773E+00  9.887640231434391E-01 -4.715934132897680E-01 -9.096783120074299E-01 -6.739958513901148E-02 -5.782313621945103E-01  1.992142149507905E-01  2.617306380660366E-01  4.314861528497952E-01
    67.0000  1.696108523803004E+01  2.964693879132515E+00  2.675278595374924E+00 -1.240520361800660E-01  2.741869956147611E+00 -1.992394450888739E+00 -3.643524308976507E+00  1.341677293575901E+00  1.682758485508605E+00 -8.362584723633656E-01 -7.251677313997156E-01 -1.460816739876942E+00 -2.012202398508695E-01 -7.290294309106402E-01  9.603209928451948E-01  1.306829295976880E+00  9.564833630829109E-01 -4.661561688189455E-01 -9.404980379623697E-01 -5.094710724303654E-02 -5.900319578339730E-01  1.974969604090129E-01  2.552339771997412E-01  4.281897050988198E-01
    68.0000  1.699288283569215E+01  3.078087512408358E+00  2.711936883494306E+00 -1.323029900612397E-01  2.823521674223175E+00 -1.962816271663681E+00 -3.586478188010854E+00  1.357286804675965E+00  1.676933476174570E+00 -7.728562627172061E-01 -7.239490289616315E-01 -1.426817473888635E+00 -1.941504259643191E-01 -7.069109427535042E-01  9.695479247419475E-01  1.285494169963605E+00  9.884265125624377E-01 -4.708387505517757E-01 -9.101196234191371E-01 -6.565510724410277E-02 -5.779502330850685E-01  2.006163850104917E-01  2.616882324724024E-01  4.320820064162975E-01
    69.0000  1.696254918427027E+01  2.962195790087640E+00  2.684343929070414E+00 -1.220615921914710E-01  2.740772748559129E+00 -1.987256609202148E+00 -3.644461138047423E+00  1.346692218806080E+00  1.684138663481095E+00 -8.369708974365478E-01 -7.224550941556787E-01 -1.460906262914698E+00 -1.981959401825546E-01 -7.292710443837250E-01  9.624209002022389E-01  1.307936489256967E+00  9.561365097270427E-01 -4.653967884028675E-01 -9.409502829774564E-01 -4.918614683826107E-02 -5.897488878298540E-01  1.989183424891375E-01  2.551928869808830E-01  4.287959143491667E-01
    70.0000  1.699434447121119E+01  3.075597467207466E+00  2.720974465017144E+00 -1.303125526308973E-01  2.822432718680776E+00 -1.957696368358458E+00 -3.587410044154310E+00  1.362277699069767E+00  1.678310922179817E+00 -7.735608490802380E-01 -7.212461278929753E-01 -1.426904060598955E+00 -1.911413835951063E-01 -7.071518361499280E-01  9.716351517773296E-01  1.286597364536550E+00  9.880836716454292E-01 -4.700815810398397E-01 -9.105671978262417E-01 -6.390146444623170E-02 -5.776679684136234E-01  2.020296498430177E-01  2.616466885787552E-01  4.326839256997511E-01
    71.0000  1.696401540681232E+01  2.959690328020084E+00  2.693441549215416E+00 -1.200738369589010E-01  2.739665493735046E+00 -1.982096869406732E+00 -3.645403531963292E+00  1.351738461384574E+00  1.685521229808310E+00 -8.376935356271527E-01 -7.197307313660863E-01 -1.460999661652914E+00 -1.951516011814510E-01 -7.295130871893926E-01  9.645380514241714E-01  1.309048128382954E+00  9.557843967903290E-01 -4.646350154841615E-01 -9.414087060742253E-01 -4.741628790711893E-02 -5.894647154796718E-01  2.003506157518655E-01  2.551526691776075E-01  4.294081046902061E-01
    72.0000  1.699580858012496E+01  3.073099402816177E+00  2.730046092285655E+00 -1.283245528030203E-01  2.821333272842719E+00 -1.952553524330351E+00 -3.588347775102473E+00  1.367301110897497E+00  1.679691000312303E+00 -7.742760121694945E-01 -7.185309264142538E-01 -1.426994650307219E+00 -1.881115557998933E-01 -7.073932335590615E-01  9.737401885986180E-01  1.287705266966766E+00  9.877353878075517E-01 -4.693218650566727E-01 -9.110211612629634E-01 -6.213850554451655E-02 -5.773845614183979E-01  2.034541808786672E-01  2.616060157819218E-01  4.332920039774342E-01
    73.0000  1.696548390433707E+01  2.957177297923060E+00  2.702571878885686E+00 -1.180888236906647E-01  2.738547968145008E+00 -1.976914940279946E+00 -3.646351621744648E+00  1.356816479100983E+00  1.686906217158910E+00 -8.384266010364159E-01 -7.169944745495401E-01 -1.461097027125109E+00 -1.920869259742487E-01 -7.297555828817732E-01  9.666727034270918E-01  1.310164294832416E+00  9.554269144436411E-01 -4.638708132341519E-01 -9.418734299211559E-01 -4.563738708964573E-02 -5.891794351841805E-01  2.017939439573952E-01  2.551133329768085E-01  4.300263656485254E-01
    74.0000  1.699727516611791E+01  3.070593104476643E+00  2.739152243486517E+00 -1.263390397270882E-01  2.820223096825924E+00 -1.947387414296635E+00 -3.589291522508557E+00  1.372357540806874E+00  1.681073749898721E+00 -7.750019805338048E-01 -7.158032372207331E-01 -1.427089339454452E+00 -1.850606187058151E-01 -7.076351607255550E-01  9.758633136666627E-01  1.288817967157959E+00  9.873815438747462E-01 -4.685595610658327E-01 -9.114816448189145E-01 -6.036607305259008E-02 -5.771000052203267E-01  2.048901559063897E-01  2.615662236201207E-01  4.339063378418536E-01
    75.0000  1.696695467559931E+01  2.954656494611244E+00  2.711735359047809E+00 -1.161066060184074E-01  2.737419938641136E+00 -1.971710518994789E+00 -3.647305544415459E+00  1.361926746958859E+00  1.688293660153141E+00 -8.391703164624695E-01 -7.142461483059748E-01 -1.461198454098661E+00 -1.890016065843863E-01 -7.299985563963798E-01  9.688251223788346E-01  1.311285073797519E+00  9.550639484197088E-01 -4.631041431099514E-01 -9.423445820631667E-01 -4.384929509732050E-02 -5.888930412717810E-01  2.032484968701204E-01  2.550748876965013E-01  4.306507898896804E-01
    76.0000  1.699874423313169E+01  3.068078346204985E+00  2.748293417243295E+00 -1.243560628279577E-01  2.819101940237044E+00 -1.942197699785293E+00 -3.590241434604784E+00  1.377447508725636E+00  1.682459212523123E+00 -7.757389922097098E-01 -7.130628651956463E-01 -1.427188228526780E+00 -1.819882360278578E-01 -7.078776449010165E-01  9.780048157470356E-01  1.289935559150839E+00  9.870220178324534E-01 -4.677946255919924E-01 -9.119487849141502E-01 -5.858400286168824E-02 -5.768142928210674E-01  2.063377594054319E-01  2.615273217772985E-01  4.345270273721386E-01
    77.0000  1.696842771942256E+01  2.952127702146849E+00  2.720932449482066E+00 -1.141272380085618E-01  2.736281161930814E+00 -1.966483290526136E+00 -3.648265443335651E+00  1.367069758059949E+00  1.689683595469003E+00 -8.399249138716988E-01 -7.114855699568103E-01 -1.461304041279380E+00 -1.858953233611044E-01 -7.302420341305660E-01  9.709955841718998E-01  1.312410554386502E+00  9.546953797728115E-01 -4.623349647628791E-01 -9.428222951838646E-01 -4.205185639980335E-02 -5.886055279991017E-01  2.047144505669763E-01  2.550373427895818E-01  4.312814733779793E-01
    78.0000  1.700021578536977E+01  3.065554890142263E+00  2.757470133703249E+00 -1.223756718082923E-01  2.817969541581288E+00 -1.936984028439302E+00 -3.591197666576214E+00  1.382571554881242E+00  1.683847432153095E+00 -7.764872952491934E-01 -7.103096069918727E-01 -1.427291422282791E+00 -1.788940584118357E-01 -7.081207149339618E-01  9.801649944522618E-01  1.291058141353538E+00  9.866566825566281E-01 -4.670270131144438E-01 -9.124227235934327E-01 -5.679212388090026E-02 -5.765274171012437E-01  2.077971828989519E-01  2.614893200875676E-01  4.351541763167227E-01
    79.0000  1.696990303469265E+01  2.949590693224748E+00  2.730163629764275E+00 -1.121507741744182E-01  2.735131384012449E+00 -1.961232927019252E+00 -3.649231468557145E+00  1.372246024545757E+00  1.691076061955483E+00 -8.406906349029273E-01 -7.087125491616636E-01 -1.461413891530524E+00 -1.827677443713845E-01 -7.304860440299189E-01  9.731843749270518E-01  1.313540829838984E+00  9.543210846217446E-01 -4.615632359407663E-01 -9.433067073859079E-01 -4.024490889075587E-02 -5.883168895519962E-01  2.061919877658636E-01  2.550007078476392E-01  4.319185155466094E-01
    80.0000  1.700168982730124E+01  3.063022485857970E+00  2.766682935696192E+00 -1.203979166509349E-01  2.816825627628661E+00 -1.931746033274945E+00 -3.592160380961681E+00  1.387730240888880E+00  1.685238455274632E+00 -7.772471482851285E-01 -7.075432505854444E-01 -1.427399029997386E+00 -1.757777227332555E-01 -7.083644013665601E-01  9.823441608203570E-01  1.292185816788274E+00  9.862854055255417E-01 -4.662566759532712E-01 -9.129036088413636E-01 -5.499025765266388E-02 -5.762393708189677E-01  2.092686253314026E-01  2.614522285397337E-01  4.357878922882332E-01
    81.0000  1.697138062034966E+01  2.947045228513010E+00  2.739429400311319E+00 -1.101772694888438E-01  2.733970339571000E+00 -1.955959087117525E+00 -3.650203777205441E+00  1.377456078601028E+00  1.692471100753439E+00 -8.414677314072488E-01 -7.059268875097225E-01 -1.461528112107543E+00 -1.796185247517881E-01 -7.307306156811274E-01  9.753917915300392E-01  1.314675997756249E+00  9.539409338746231E-01 -4.607889123836437E-01 -9.437979624910267E-01 -3.842828353101409E-02 -5.880271200470247E-01  2.076812981757661E-01  2.549649926048126E-01  4.325620194789341E-01
    82.0000  1.700316636366378E+01  3.060480869601728E+00  2.775932389971353E+00 -1.184228476211898E-01  2.815669912733830E+00 -1.926483331890434E+00 -3.593129748084242E+00  1.392924150913450E+00  1.686632331036427E+00 -7.780188211377601E-01 -7.047635747985231E-01 -1.427511165723548E+00 -1.726388513484020E-01 -7.086087365387987E-01  9.845426379326773E-01  1.293318693355665E+00  9.859080485106818E-01 -4.654835641475636E-01 -9.133915949202076E-01 -5.317821794139687E-02 -5.759501466087007E-01  2.107522934716618E-01  2.614160572819049E-01  4.364282869715994E-01
    83.0000  1.697286047537809E+01  2.944491055944912E+00  2.748730283495459E+00 -1.082067793976794E-01  2.732797751329753E+00 -1.950661415246127E+00 -3.651182533889017E+00  1.382700473524189E+00  1.693868755424792E+00 -8.422564660266066E-01 -7.031283780837062E-01 -1.461646814909904E+00 -1.764473060169227E-01 -7.309757804119139E-01  9.776181422041330E-01  1.315816160347804E+00  9.535547929339467E-01 -4.600119477122522E-01 -9.442962103613977E-01 -3.660180396721381E-02 -5.877362135334907E-01  2.091825788703353E-01  2.549302069416758E-01  4.332120921018675E-01
    84.0000  1.700464539946549E+01  3.057929763498506E+00  2.785219088518747E+00 -1.164505152689755E-01  2.814502098105462E+00 -1.921195525620662E+00 -3.594105946513826E+00  1.398153892911745E+00  1.688029111404425E+00 -7.788025954658855E-01 -7.019703487892612E-01 -1.427627948573689E+00 -1.694770512936099E-01 -7.088537547007645E-01  9.867607615743859E-01  1.294456884118271E+00  9.855244672448871E-01 -4.647076253249780E-01 -9.138868427324207E-01 -5.135581029294183E-02 -5.756597369805100E-01  2.122484023440816E-01  2.613808166261699E-01  4.370754763464858E-01
    85.0000  1.697434259879502E+01  2.941927909957995E+00  2.758066824833076E+00 -1.062393598338453E-01  2.731613329354447E+00 -1.945339540848047E+00 -3.652167911139016E+00  1.387979784870296E+00  1.695269072090721E+00 -8.430571128145433E-01 -7.003168049941273E-01 -1.461770116751546E+00 -1.732537153209378E-01 -7.312215713986903E-01  9.798637471214420E-01  1.316961424695637E+00  9.531625213801815E-01 -4.592322933087661E-01 -9.448016072442477E-01 -3.476528612377587E-02 -5.874441639961150E-01  2.106960346868911E-01  2.548963608891337E-01  4.338688443923197E-01
    86.0000  1.700612693998552E+01  3.055368874682070E+00  2.794543649982246E+00 -1.144809704308031E-01  2.813321871020406E+00 -1.915882198633578E+00 -3.595089163565020E+00  1.403420099961685E+00  1.689428851327529E+00 -7.795987654667895E-01 -6.991633315056953E-01 -1.427749503022326E+00 -1.662919134282862E-01 -7.090994921338105E-01  9.889988809411789E-01  1.295600507605078E+00  9.851345110656481E-01 -4.639288045618914E-01 -9.143895202101061E-01 -4.952283156226132E-02 -5.753681343198008E-01  2.137571756898520E-01  2.613465170533277E-01  4.377295809252715E-01
    87.0000  1.697582698963593E+01  2.939355510675345E+00  2.767439594254022E+00 -1.042750672321878E-01  2.730416770305431E+00 -1.939993077568522E+00 -3.653160089882003E+00  1.393294611672556E+00  1.696672099579660E+00 -8.438699579029056E-01 -6.974919428813502E-01 -1.461898139651650E+00 -1.700373646681014E-01 -7.314680237826624E-01  9.821289390562534E-01  1.318111903037741E+00  9.527639726319321E-01 -4.584498981890524E-01 -9.453143161417522E-01 -3.291853776594791E-02 -5.871509653584460E-01  2.122218786529745E-01  2.548634646323094E-01  4.345323915978077E-01
    88.0000  1.700761099077318E+01  3.052797894360905E+00  2.803906721172240E+00 -1.125142642315251E-01  2.812128903977601E+00 -1.910542916963143E+00 -3.596079595833295E+00  1.408723431686189E+00  1.690831608915455E+00 -7.804076386294242E-01 -6.963422711005256E-01 -1.427875959232120E+00 -1.630830115167838E-01 -7.093459872814700E-01  9.912573593962795E-01  1.296749688138842E+00  9.847380225312933E-01 -4.631470442333007E-01 -9.148998027338657E-01 -4.767906940655026E-02 -5.750753308876051E-01  2.152788464613189E-01  2.613131692176520E-01  4.383907260079212E-01
    89.0000  1.697731364693793E+01  2.936773563023657E+00  2.776849187458341E+00 -1.023139585450975E-01  2.729207756633092E+00 -1.934621622383592E+00 -3.654159259948826E+00  1.398645577749126E+00  1.698077889585944E+00 -8.446953002186928E-01 -6.946535563826786E-01 -1.462031011147599E+00 -1.667978500681078E-01 -7.317151747951982E-01  9.844140640839782E-01  1.319267713072640E+00  9.523589935805726E-01 -4.576647088657217E-01 -9.458345072085208E-01 -3.106135803135840E-02 -5.868566114871100E-01  2.137603324428138E-01  2.548315285143964E-01  4.352028534724336E-01
    90.0000  1.700909755764530E+01  3.050216496810079E+00  2.813308978686605E+00 -1.105504480857942E-01  2.810922853786029E+00 -1.905177227473364E+00 -3.597077449773312E+00  1.414064575779988E+00  1.692237445629861E+00 -7.812295365458224E-01 -6.935069043033079E-01 -1.428007453405454E+00 -1.598499012437228E-01 -7.095932808910718E-01  9.935365752821298E-01  1.297904556188409E+00  9.843348370075174E-01 -4.623622838515374E-01 -9.154178735837779E-01 -4.582430174063094E-02 -5.747813188215252E-01  2.168136573521716E-01  2.612807839516653E-01  4.390590419552318E-01
    91.0000  1.697880256971994E+01  2.934181755782119E+00  2.786296227367882E+00 -1.003560912589343E-01  2.727985955711242E+00 -1.929224754667987E+00 -3.655165620622990E+00  1.404033333102569E+00  1.699486496840071E+00 -8.455334522556915E-01 -6.918013995614254E-01 -1.462168864632204E+00 -1.635347506313193E-01 -7.319630638933546E-01  9.867194823296415E-01  1.320428978286838E+00  9.519474241969719E-01 -4.568766692011480E-01 -9.463623581792009E-01 -2.919353692727341E-02 -5.865610961970282E-01  2.153116268662987E-01  2.548005630404461E-01  4.358803545295557E-01
    92.0000  1.701058664668163E+01  3.047624338281892E+00  2.822751130649635E+00 -1.085895736991576E-01  2.809703360580376E+00 -1.899784656747305E+00 -3.598082942323355E+00  1.419444249648668E+00  1.693646426489962E+00 -7.820647957862847E-01 -6.906569557462099E-01 -1.428144128164021E+00 -1.565921191567773E-01 -7.098414161671227E-01  9.958369227916790E-01  1.299065248748368E+00  9.839247822214344E-01 -4.615744598927656E-01 -9.159439244255398E-01 -4.395829615115626E-02 -5.744860901374474E-01  2.183618613667250E-01  2.612493722708926E-01  4.397346644820959E-01
    93.0000  1.698029375695953E+01  2.931579760555447E+00  2.795781365680993E+00 -9.840152341128974E-02  2.726751018902597E+00 -1.923802035197123E+00 -3.656179381232300E+00  1.409458555420101E+00  1.700897979291631E+00 -8.463847409060536E-01 -6.889352152946021E-01 -1.462311839717513E+00 -1.602476275986516E-01 -7.322117329065726E-01  9.890455687702693E-01  1.321595828307333E+00  9.515290971076890E-01 -4.560857202495435E-01 -9.468980548290168E-01 -2.731485479044556E-02 -5.862644132577435E-01  2.168760023933312E-01  2.547705788810544E-01  4.365650243126134E-01
    94.0000  1.701207826421777E+01  3.045021055827255E+00  2.832233918579566E+00 -1.066316930687025E-01  2.808470046757370E+00 -1.894364709894316E+00 -3.599096301580434E+00  1.424863202170111E+00  1.695058620294007E+00 -7.829137688445120E-01 -6.877921372390756E-01 -1.428286132959174E+00 -1.533091815303068E-01 -7.100904389376554E-01  9.981588129046894E-01  1.300231909748650E+00  9.835076777800122E-01 -4.607835056101149E-01 -9.164781558351547E-01 -4.208080926576262E-02 -5.741896367321544E-01  2.199237224318696E-01  2.612189453785626E-01  4.404177349725988E-01
    95.0000  1.698178720756587E+01  2.928967230663629E+00  2.805305284539429E+00 -9.645031360912143E-02  2.725502580549786E+00 -1.918353005077420E+00 -3.657200761787986E+00  1.414921951683646E+00  1.702312398306078E+00 -8.472495083575496E-01 -6.860547346155016E-01 -1.462460082627774E+00 -1.569360233002477E-01 -7.324612261956609E-01  9.913927140959814E-01  1.322768399281553E+00  9.511038371377208E-01 -4.552918000870805E-01 -9.474417914703704E-01 -2.542508170610680E-02 -5.859665564010182E-01  2.184537097167267E-01  2.547415868759049E-01  4.372569976857244E-01
    96.0000  1.701357241683534E+01  3.042406266018818E+00  2.841758119396542E+00 -1.046768584831523E-01  2.807222515824926E+00 -1.888916869268020E+00 -3.600117767531097E+00  1.430322215589714E+00  1.696474099858125E+00 -7.837768251595671E-01 -6.849121469890621E-01 -1.428433624516075E+00 -1.500005831424798E-01 -7.103403978348691E-01  1.000502674395074E+00  1.301404690497000E+00  9.830833346493897E-01 -4.599893508321740E-01 -9.170207778659286E-01 -4.019158607288291E-02 -5.738919503869885E-01  2.214995160556525E-01  2.611895146702109E-01  4.411084008189646E-01
    97.0000  1.698328292034819E+01  2.926343799940092E+00  2.814868698317520E+00 -9.450252104779262E-02  2.724240256884608E+00 -1.912877184598557E+00 -3.658229993675985E+00  1.420424259899649E+00  1.703729818876641E+00 -8.481281130628880E-01 -6.831596760070532E-01 -1.462613746624423E+00 -1.535994600364612E-01 -7.327115908253226E-01  9.937613256351099E-01  1.323946834287358E+00  9.506714608165494E-01 -4.544948436289371E-01 -9.479937714889837E-01 -2.352397688227760E-02 -5.856675193298919E-01  2.200450103571758E-01  2.547135980371172E-01  4.379564151458387E-01
