-9010	-28042	-1152.8	-472.09	398.94	346.9	-426.39	990	2049.4	430.94	221.99	-380.39	11.582	23.931	-772.91	100.39	41.669	-37.738	-303.11	-300.34	-3.9523	86.914	-59.361	158.77	-155.2	13.153	-30.912	-80.191	-37.193	-8.8388	-20.015	-6.0313	-26.645	42.094	12.306	75.273	2.9862	-3.6456	-17.499	-16.353	-14.472	-28.37	7.8251	-3.4416	16.12	-2.2601	4.8689	-3.0855	-11.159	0.14942	-0.94147	-3.8431	-8.4131	-3.8164	-3.6975	3.6386	2.3585	-0.14133	0.17375	0.10085	0.83018	2.6765	3.8276	2.8651	0.17939	-0.20875	-0.45353	-1.3009	-0.53472	-1.3665	0.53354	-0.2249	1.2954	-0.0059697	2.1313	0.77195	0.19626	-0.2541	-0.69441	-1.1138	0.31554	-0.017239	0.23939	-0.0061599	-0.15994	-0.28337	-0.60295	-0.024381	-0.11481	0.3467	0.12767	0.12706	-0.056565	-0.086067	0.041669	0.014299	0.25874	-0.061032	0.13981	-0.12899	-0.019301	0.11358	0.0067213	-0.017727	-0.061041	-0.079022	-0.03087	-0.019778	-0.0058938	0.031827	0.019856	0.035436	0.090537	0.1174	0.014005	-0.034703	0.01244	-0.046243	0.058852	-0.0053831	0.061116
-8910	-27358	-1236	-665.18	467	301.1	91.408	1140.6	1952.8	400.51	132.65	-141.39	13.243	55.797	-559.65	187.9	44.323	-31.498	-226.97	-248.04	-17.4	130.8	-48.189	146.59	-171.48	10.572	-22.017	-52.924	-16.557	-5.502	3.0766	-7.0102	-23.938	24.018	9.0565	74.276	1.8508	-1.6282	-11.546	-10.263	-11.985	-22.521	7.1133	-1.9253	12.819	-1.5871	3.0822	-3.3645	-12.129	0.23576	-0.74021	-3.0146	-6.6395	-3.2916	-1.9859	3.309	3.085	-0.8424	-0.09529	-0.68615	0.99514	2.4664	3.6551	2.8569	0.18042	-0.2772	-0.299	-0.89176	-0.36066	-0.71472	0.51469	0.041338	1.0899	-0.03273	1.7049	0.67953	0.16877	-0.31251	-0.54944	-0.98625	0.24867	-0.031044	0.1855	-0.010587	-0.087391	-0.20422	-0.42411	0.017211	-0.0084418	0.33504	0.13705	0.0090573	-0.071515	-0.11465	0.023489	-0.0049693	0.26213	-0.074185	0.12917	-0.11489	-0.017236	0.095017	-0.0033944	-0.0094512	-0.043736	-0.039738	-0.016985	0.0082725	-0.0044585	0.03589	0.0021768	0.036499	0.083238	0.12094	0.0079782	-0.023873	-0.0020946	-0.055687	0.05579	-0.0022602	0.064694
-8810	-26414	-1417.6	-734.07	471.66	400.67	736.92	1496	1540.7	332.2	159.3	100.41	85.333	-1.4912	-410.52	230.69	52.94	5.6789	-176.72	-205.11	-65.677	154.5	-29.788	157.82	-163.07	13.646	-12.001	-28.379	6.7861	-3.2706	31.47	-6.117	-18.874	-0.69774	-3.6039	65.689	0.52742	0.2846	-5.4436	-2.2721	-9.2198	-16.148	5.5419	-1.5578	9.1605	-2.4624	0.010417	-2.2819	-11.654	0.055836	-0.45172	-2.1732	-4.4587	-2.9113	-0.56515	2.6328	3.5081	-1.9705	-0.67864	-1.5912	1.6604	2.6559	3.3768	2.2271	0.16571	-0.34215	-0.10088	-0.39977	-0.2651	-0.18239	0.40562	0.16621	0.8377	-0.099511	1.4086	0.79066	0.1364	-0.34168	-0.60613	-0.9481	0.24664	-0.057829	0.1148	-0.0021715	-0.032087	-0.1525	-0.25704	0.052821	0.094415	0.33521	0.17207	-0.12648	-0.075209	-0.19463	-0.044177	-0.063782	0.23223	-0.021143	0.16743	-0.11925	-0.021316	0.064641	-0.011003	-0.0096212	-0.028157	0.0059237	0.00011271	0.044702	-0.0055365	0.042022	-0.025455	0.037035	0.068104	0.1199	0.0041351	-0.012699	-0.013038	-0.055285	0.0396	-0.010966	0.069051
-8710	-25154	-1404.1	-611.8	592.64	564.75	1148.7	1696.1	1164.7	294.03	222.92	278.26	182.49	-61.407	-304.08	248.24	61.569	55.7	-143.09	-175.07	-117.28	188.99	-28.082	175.22	-166.05	19.998	1.7242	-8.8379	30.097	-4.1346	58.513	-7.7156	-15.234	-20.581	-13.36	58.118	0.58344	3.4291	-0.66694	5.5859	-7.7305	-10.692	3.8917	-1.1545	6.3274	-4.3411	-3.2138	-0.98487	-11.501	0.031735	-0.26832	-1.4489	-2.5194	-2.6196	0.67936	2.038	4.0031	-3.3546	-1.3011	-2.7064	2.3545	2.7921	3.3541	1.8544	0.1047	-0.46188	0.049841	0.12423	-0.25507	0.22475	0.27711	0.3199	0.58838	-0.20354	1.1967	0.92548	0.087099	-0.33235	-0.67717	-0.97873	0.28959	-0.095779	0.075928	-0.0030534	0.035502	-0.13631	-0.1157	0.079935	0.18501	0.31483	0.17567	-0.25703	-0.092789	-0.26146	-0.088847	-0.11626	0.21627	0.011276	0.19588	-0.13022	-0.02697	0.042091	-0.010939	-0.010299	-0.01454	0.050726	0.0083632	0.071399	-0.016564	0.043816	-0.055332	0.042228	0.052999	0.12767	-0.004433	-0.0078387	-0.021063	-0.054007	0.031944	-0.016614	0.072726
-8610	-23546	-1072.4	-327.8	830.62	697.08	1303.2	1689.3	841.82	315.44	258.47	337.96	235.12	-154.04	-304.34	269.83	70.948	89.75	-135.98	-175.79	-167.5	221.67	-43.45	197.59	-186.36	26.104	12.877	2.0986	44.699	-7.2625	77.588	-11.704	-13.146	-30.128	-18.931	53.977	1.3672	6.5673	1.899	10.144	-7.1832	-7.7578	2.4072	-0.0432	5.669	-6.8029	-6.4109	0.14271	-12.352	0.16619	-0.1828	-0.9634	-1.5624	-2.3693	1.4534	1.5839	4.5063	-4.5201	-1.9482	-3.8097	3.0152	3.0231	3.7317	1.8682	0.074006	-0.56433	0.15727	0.53373	-0.29026	0.42367	0.15356	0.42375	0.4076	-0.36285	1.1088	1.0152	0.036686	-0.30437	-0.74812	-1.0868	0.38576	-0.11262	0.084665	-0.0044528	0.1049	-0.15115	-0.044715	0.090911	0.22374	0.2796	0.14201	-0.35869	-0.12684	-0.30179	-0.092971	-0.14804	0.22272	0.021182	0.21174	-0.14973	-0.026703	0.036256	-0.0039427	-0.0083916	-0.0077621	0.07785	0.0077097	0.076498	-0.035983	0.03627	-0.078423	0.047911	0.043151	0.1478	-0.012974	-0.010609	-0.024498	-0.057032	0.034097	-0.019857	0.077633
-8510	-22139	-677.63	-51.23	1014.2	745.68	1354.5	1654.4	601.64	366.19	301.64	362.53	270.78	-228.68	-370.75	257.11	84.837	110.12	-132.52	-191.72	-205.07	228.44	-67.217	214.01	-203.71	33.155	21.244	6.405	54.284	-7.5926	85.334	-17.266	-14.05	-32.178	-20.819	54.026	2.5831	9.0486	3.1718	12.497	-6.358	-8.096	1.2832	-0.63915	6.7818	-8.1376	-8.4709	0.83887	-13.934	0.3891	-0.04452	-0.70001	-1.2325	-2.1603	1.5564	1.387	4.678	-5.2909	-2.2632	-4.5944	3.4861	3.0651	4.1996	2.097	0.12214	-0.57904	0.19761	0.78082	-0.26507	0.47932	0.11514	0.3745	0.34766	-0.49063	1.1687	1.1126	-0.045994	-0.31424	-0.81281	-1.2193	0.46861	-0.11038	0.10803	0.004783	0.14526	-0.16202	-0.037248	0.10063	0.20629	0.25449	0.12225	-0.41979	-0.15595	-0.36303	-0.10181	-0.17217	0.24167	0.03026	0.23217	-0.17147	-0.026208	0.039095	0.0045132	-0.0070727	-0.0068327	0.088257	0.0071112	0.074125	-0.054425	0.029811	-0.092584	0.053985	0.037443	0.16568	-0.015896	-0.013041	-0.02483	-0.061345	0.037377	-0.023226	0.084726
-8410	-20824	-503.44	-62.968	1009	702.96	1380	1679.6	451.05	369.51	422.66	428.51	362.29	-260.39	-356.44	171.55	97.848	141.29	-100.74	-190.02	-215.77	203.89	-89.585	203.69	-193.55	40.965	31.572	8.2602	65.052	-4.6137	82.845	-24.448	-20.694	-31.205	-17.947	54.406	3.9146	11.017	4.2765	15.203	-5.7027	-10.318	-0.092989	-4.6143	7.5015	-6.5806	-8.2338	0.64586	-14.767	0.62998	0.33677	-0.47659	-0.55868	-2.0391	1.1574	1.324	4.084	-5.8256	-2.0826	-5.0843	3.3796	2.6055	4.2322	2.3554	0.20018	-0.48362	0.18367	0.9453	-0.10476	0.51187	0.090475	0.17317	0.27083	-0.55325	1.2372	1.2415	-0.12016	-0.33145	-0.814	-1.2389	0.42318	-0.12117	0.099769	0.037713	0.15912	-0.13687	-0.057674	0.075329	0.15612	0.21841	0.12541	-0.4351	-0.13001	-0.43497	-0.14462	-0.18086	0.23845	0.031235	0.25265	-0.16768	-0.03422	0.038042	0.0098462	-0.0031251	-0.0069442	0.089925	0.0063074	0.076202	-0.064839	0.02503	-0.099464	0.06005	0.033737	0.16206	-0.015366	-0.01008	-0.028228	-0.05751	0.036451	-0.025126	0.086973
-8310	-19829	-290.99	-229.56	975.54	670.9	1351.8	1711.1	311.86	367.46	555.17	474.3	482.35	-282.08	-293.03	81.75	106.72	167.1	-64.628	-169.27	-203.24	152.7	-104.75	178.6	-172.17	46.489	42.121	5.635	74.651	-0.080038	73.582	-29.993	-29.434	-29.574	-13.092	53.779	4.8301	12.256	5.3306	17.149	-5.2896	-13.054	-2.0389	-9.5044	6.968	-3.4157	-6.674	-0.525	-15.141	0.68543	0.89883	-0.10325	0.23223	-2.2186	0.69146	1.1901	3.1489	-6.1405	-1.587	-5.4999	2.7769	1.9401	3.889	2.6747	0.27545	-0.28103	0.18574	1.0688	0.058677	0.61165	0.09168	-0.077792	0.12483	-0.63311	1.2475	1.2485	-0.093284	-0.32725	-0.74068	-1.1248	0.26651	-0.13008	0.070022	0.10241	0.17757	-0.095922	-0.080747	0.014692	0.076618	0.15107	0.11533	-0.42549	-0.074184	-0.46875	-0.18242	-0.17291	0.23376	0.012555	0.25798	-0.14802	-0.045118	0.035725	0.016248	0.010722	-0.012244	0.084773	-0.0011913	0.076413	-0.07056	0.016674	-0.098744	0.061143	0.037955	0.15119	-0.013705	-0.0013282	-0.033474	-0.054898	0.034094	-0.024401	0.085495
-8210	-20015	-141.89	-388.43	732.62	528.74	1243.2	1819.6	362.1	301.58	635.44	414.83	596.66	-303.25	-316.95	-2.9238	98.48	178.27	-60.073	-142.87	-174.07	90.972	-110.56	161.19	-157.55	46.705	45.728	0.11759	77.089	4.2406	61.901	-33.435	-37.077	-29.311	-13.082	51.29	4.5904	11.346	6.4257	17.074	-5.7861	-15.365	-4.3426	-12.487	5.4887	-0.88432	-5.3137	-1.415	-15.115	0.42533	1.2228	0.32933	0.69146	-2.7514	0.25262	0.94138	2.383	-6.3301	-1.238	-5.5847	2.0408	1.7252	3.492	2.7874	0.32148	-0.12107	0.25508	1.1087	0.13284	0.65875	0.063163	-0.33213	-0.14808	-0.73526	1.2489	1.1068	0.017665	-0.28993	-0.74096	-1.0261	0.12824	-0.12729	0.023797	0.18772	0.19143	-0.073328	-0.10869	-0.076097	-0.011006	0.048829	0.099402	-0.40499	-0.045805	-0.45941	-0.19144	-0.14975	0.22773	0.015679	0.25958	-0.13572	-0.051192	0.03357	0.026099	0.022911	-0.022933	0.075736	-0.016579	0.072634	-0.078901	0.0069579	-0.097034	0.048398	0.047997	0.14099	-0.005438	0.0063456	-0.033582	-0.056621	0.028767	-0.026233	0.081288
-8110	-21468	145.21	-347.69	218.2	240.74	1101.6	2032.9	455.3	143.22	652.29	284.95	723.09	-396.14	-460.13	-96.123	60.275	179.96	-89.407	-114.46	-155.51	25.236	-109.1	148.06	-149.68	37.46	41.024	-4.9301	71.778	4.4221	49.48	-37.314	-47.346	-32.283	-19.682	47.007	2.1867	7.854	7.8516	15.587	-7.2592	-17.446	-7.8049	-14.818	3.8113	0.54146	-4.2091	-0.70411	-14.623	-0.4412	1.0246	0.67364	0.78584	-3.5041	-0.068013	0.24733	1.6235	-6.299	-0.98918	-5.4195	1.5093	1.9944	2.9533	2.4898	0.29414	-0.14601	0.38433	1.0435	0.17211	0.67125	-0.058317	-0.60762	-0.52305	-0.7957	1.2005	0.948	0.12533	-0.27071	-0.92379	-1.0072	0.033946	-0.10891	-0.073028	0.28094	0.18584	-0.05148	-0.11775	-0.19463	-0.083841	-0.080571	0.098296	-0.40065	-0.03969	-0.45312	-0.21185	-0.14217	0.20155	0.054909	0.26864	-0.12416	-0.049775	0.020709	0.039623	0.023467	-0.034849	0.070149	-0.036864	0.074625	-0.096418	0.00066958	-0.10181	0.023674	0.049845	0.12215	0.0054452	0.0079158	-0.029333	-0.0583	0.019993	-0.032093	0.073799
-8010	-23359	524.89	-214.34	-331.67	-62.892	1005.2	2230.4	537.74	-22.488	638.74	207.12	841.32	-513.57	-591.12	-120.43	19.753	176.77	-114.47	-74.852	-132.7	-13.072	-90.192	132.07	-161.78	22.967	34.286	-3.613	70.726	4.5805	44.605	-41.653	-59.167	-38.574	-25.754	45.022	-1.1369	5.1827	10.199	15.478	-8.4086	-18.407	-10.883	-16.389	2.157	1.9471	-3.5675	0.048749	-14.885	-1.345	0.87625	0.90699	0.92958	-3.8649	0.18873	-0.55379	1.126	-6.2904	-0.82991	-5.4713	1.1802	2.2482	2.4185	2.2536	0.19776	-0.30068	0.51517	0.99564	0.24131	0.82582	-0.22584	-0.8055	-0.89267	-0.75003	1.0627	0.83399	0.20101	-0.355	-1.0864	-1	-0.044814	-0.10452	-0.19218	0.34602	0.19162	-0.021442	-0.079845	-0.27977	-0.11209	-0.1933	0.10451	-0.43926	-0.053178	-0.45249	-0.25381	-0.12537	0.19644	0.083915	0.27006	-0.12156	-0.048217	3.9896e-05	0.046553	0.018873	-0.039267	0.077549	-0.047834	0.085205	-0.11625	-0.0030837	-0.11261	0.0013099	0.050335	0.10305	0.011153	0.011561	-0.028732	-0.064193	0.014691	-0.035026	0.068326
